Headline,Category,Name,Country,Region,Continent,Site,Collected
Biden calls Putin a war criminal,military_conflict,Gulf Daily News,Bahrain,Middle East,MENA,https://www.gdnonline.com/GroupSection/News,20220318
Female workers protest on International Women's Day,social_unrest,Antara News,Indonesia,Southeast Asia,Asia,https://en.antaranews.com/,20220318
Western embassies reject Serbian PM’s protest allegations,social_unrest,Euro News (Serbia),Serbia,Southern Europe,Europe,https://www.euronews.com/tag/serbia,20220318
Protest against Covid measures in Nicosia (video),social_unrest,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220318
"More and more local artists leave Russia in protest against the war in Ukraine,…",social_unrest,The Romania Journal,Romania,Eastern Europe,Europe,https://www.romaniajournal.ro/,20220318
Guinea-Bissau president: Failed coup may have been linked…,regime_instability,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220318
"Ogun women storm state assembly, protest mortality rate",social_unrest,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220318
"Canada truckers protest: After a police raid, what…",social_unrest,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220318
Taliban protest Pakistan's border violations along Durand Line,social_unrest,Tajikistan News,Tajikistan,Central Asia,Asia,https://www.tajikistannews.net/,20220318
Nationalist Concert in Belgrade Cancelled After Anti-Nazis Protest,social_unrest,Balkan Insight (Serbia),Serbia,Southern Europe,Europe,https://balkaninsight.com/balkan-transitional-justice-home/balkan-transitional-justice-serbia-news/,20220318
"Venezuela: Popular Movements Protest Against Criminalization, Housing Evictions",social_unrest,Venezuelanalysis,Venezuela,South America,Latin America,https://venezuelanalysis.com/,20220318
Putin’s war in Ukraine enriches some Africans,military_conflict,Mail & Guardian,South Africa,South Africa,Africa,https://mg.co.za/,20220318
"Ramaphosa condemns war, but not Russia specifically",military_conflict,Mail & Guardian,South Africa,South Africa,Africa,https://mg.co.za/,20220318
Putin’s war is damaging the developing world,military_conflict,Mail & Guardian,South Africa,South Africa,Africa,https://mg.co.za/,20220318
Ukraine war pushes up global oil prices,military_conflict,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220318
Gambia politico: How mercenaries kill our democracy,military_conflict,The Standard,Gambia,West Africa,Africa,https://standard.gm/,20220318
Putin lays out demands to end war,military_conflict,The Daily Star,Bangladesh,South Asia,Asia,https://www.thedailystar.net/english,20220318
'Stop this war': Arnold Schwarzenegger to Putin,military_conflict,Japan Today,Japan,East Asia,Asia,https://japantoday.com/,20220318
Russian missiles hit area near airport in...,military_conflict,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220318
How the war in Ukraine is changing Europe,military_conflict,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220318
"World Condemns War, Bukele Sees Bitcoin Opportunity",military_conflict,El Faro,El Salvador,Central America,Latin America,https://elfaro.net/es/casos/ef_english,20220318
"No, Brazil is not ready for war",military_conflict,The Brazilian Report,Brazil,South America,Latin America,https://brazilian.report/,20220318
Star Russian dancer quits Bolshoi over war,military_conflict,H�rriyet Daily News,Turkey,Middle East,MENA,https://www.hurriyetdailynews.com/,20220318
Germany plans extra borrowing over Ukraine war,military_conflict,H�rriyet Daily News,Turkey,Middle East,MENA,https://www.hurriyetdailynews.com/,20220318
"New Cold War, or World War III?",military_conflict,Saudi Gazette,Saudi Arabia,Middle East,MENA,https://saudigazette.com.sa/,20220318
Europe teeters on war in Olivier-nominated Cabaret,military_conflict,Gulf Daily News,Bahrain,Middle East,MENA,https://www.gdnonline.com/GroupSection/News,20220318
The 1970 coup d’etat that plunged Cambodia into misery,regime_instability,Khmer Times,Cambodia,Southeast Asia,Asia,https://www.khmertimeskh.com/,20220318
Day 23 of the Invasion of Ukraine: Airstrike on Lviv Airport,military_conflict,Novinite.com,Bulgaria,Eastern Europe,Europe,https://www.novinite.com/,20220318
Bill tabled in US house to declare Pakistan 'state sponsor of terrorism’,terrorism,The Express Tribune,Pakistan,South Asia,Asia,https://tribune.com.pk/,20220318
Belarus claims to have thwarted anti-Russian terror attack,terrorism,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220318
Court refuses stay in actor Dileep’s conspiracy case,terrorism,Gulf News,UAE,Middle East,MENA,https://gulfnews.com/,20220318
Gunmen reportedly abduct 46 in Kaduna community,organized_crime,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220318
￼’Brutalised’ UDP supporter says he will sue riot police,social_unrest,The Standard,Gambia,West Africa,Africa,https://standard.gm/,20220318
Amnesty continues campaigning for Papuan inclusion despite 'militia' protest,social_unrest,The Jakarta Post,Indonesia,Southeast Asia,Asia,https://www.thejakartapost.com/indonesia,20220318
Serbs Commemorate Victims of Deadly 2004 Unrest in Kosovo,social_unrest,Balkan Insight (Kosovo),Kosovo,Southern Europe,Europe,https://balkaninsight.com/balkan-transitional-justice-home/balkan-transitional-justice-kosovo-news/,20220318
Serbs Commemorate Victims of Deadly 2004 Unrest in Kosovo,social_unrest,Balkan Insight (Serbia),Serbia,Southern Europe,Europe,https://balkaninsight.com/balkan-transitional-justice-home/balkan-transitional-justice-serbia-news/,20220318
Thirty-three Cypriots among those trapped in Ukraine’s encircled cities,social_unrest,in-cyprus,Cyprus,Southern Europe,Europe,https://in-cyprus.philenews.com/,20220318
Raila to follow Kagame script in graft war,military_conflict,Daily Nation,Kenya,East Africa,Africa,https://nation.africa/kenya,20220318
‘Double standards’: Western coverage of Ukraine war criticized,military_conflict,Ethiopian Monitor,Ethiopia,East Africa,Africa,https://ethiopianmonitor.com/,20220318
"War in Ukraine affects regional stability, IEA calls…",military_conflict,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220318
MasterChef Australia contestant Kishwar Chowdhury back in Dhaka,military_conflict,The Daily Star,Bangladesh,South Asia,Asia,https://www.thedailystar.net/english,20220318
Anonymous takes down Kremlin's website over Ukraine war,military_conflict,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220318
Russian missiles hit Lviv airport area – mayor,military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220318
Space for Ukraine: Globalworth supports Ukraine war humanitarian…,military_conflict,Nine O' Clock,Romania,Eastern Europe,Europe,https://www.nineoclock.ro/,20220318
Hungarians’ Consumer Confidence Plummets Over War in Ukraine,military_conflict,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220318
Ukrainian Footballers of Fehérvár: “Stop War in Ukraine!”,military_conflict,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220318
No to War  An editorial from Meduza,military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220318
Mitsotakis in Versailles as EU leaders address war fallout,military_conflict,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220318
Our View: The Ukraine war as an excuse…,military_conflict,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220318
Outcry at air strike on Ukraine children's hospital,military_conflict,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220318
Brazil Grants Humanitarian Visa to Ukrainians Fleeing War,military_conflict,Folha International,Brazil,South America,Latin America,https://www1.folha.uol.com.br/internacional/en/,20220318
"Erdoğan, Putin discuss recent developments in Ukraine war",military_conflict,H�rriyet Daily News,Turkey,Middle East,MENA,https://www.hurriyetdailynews.com/,20220318
"Russia running short on guided missiles, firing indiscriminately",military_conflict,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220318
South African president blames NATO for Russia-Ukraine war,military_conflict,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220318
Russians grieve for fallen soldiers in Ukraine war,military_conflict,Saudi Gazette,Saudi Arabia,Middle East,MENA,https://saudigazette.com.sa/,20220318
Govt exerts efforts to absorb repercussions of war,military_conflict,Arab Times,Kuwait,Middle East,MENA,http://www.arabtimesonline.com/news/#,20220318
War in Ukraine wheat belt hits Egypt pockets,military_conflict,Kuwait Times,Kuwait,Middle East,MENA,https://www.kuwaittimes.com/,20220318
Israel indicts four over terror activity in Jerusalem (Haaretz),terrorism,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220318
Five escape as kidnappers abduct 8 in Kwara,organized_crime,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220318
Kidnappers Warn to Cut Abducted-Abdul Rauf’s Hand: Family,organized_crime,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220318
Hong Kong protest documentary breaks record at Taiwan box office,social_unrest,Focus Taiwan,Taiwan,East Asia,Asia,https://focustaiwan.tw/,20220318
Celebrate the anniversary of the 1848 Hungarian revolution with these recipes,regime_instability,Daily News Hungary,Hungary,Eastern Europe,Europe,https://dailynewshungary.com/,20220318
Russia/Ukraine war: FG to issue new policy on trade,military_conflict,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220318
"Effects of Ukraine-Russia war, Indonesian policy on edible ...",military_conflict,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220318
"Russian invasion spurs European demand for US drones, missiles",military_conflict,Kathmandu Post,Nepal,South Asia,Asia,https://kathmandupost.com/,20220318
Arnold Schwarzenegger tells Putin in video: Stop this war,military_conflict,My Republica,Nepal,South Asia,Asia,https://myrepublica.nagariknetwork.com/,20220318
Why Crimean Tatars are fearful as Russia invades Ukraine,military_conflict,Tajikistan News,Tajikistan,Central Asia,Asia,https://www.tajikistannews.net/,20220318
"Russia’s War against Ukraine: March 18, Update No. 1",military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220318
Biden to speak with Xi about Ukraine war: W.House,military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220318
"Ukraine war, day 23: More bombings on civilian targets…",military_conflict,The Romania Journal,Romania,Eastern Europe,Europe,https://www.romaniajournal.ro/,20220318
"Ukraine war, day 22: Attacks on civilians go on,…",military_conflict,The Romania Journal,Romania,Eastern Europe,Europe,https://www.romaniajournal.ro/,20220318
"Ukrainian War: 3,488 Refugees Arrive in Budapest on Thursday",military_conflict,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220318
'Recognise Putin as War Criminal' - Ukraine Defence Minister,military_conflict,Albanian Daily News,Albania,Southern Europe,Europe,https://www.albaniandailynews.com/,20220318
Kosovo war widow’s inspirational tale told in film ‘Hive’,military_conflict,Gazeta Tema,Albania,Southern Europe,Europe,https://www.gazetatema.net/eng/,20220318
War in Ukraine Threatens to Upend Politics in Bulgaria,military_conflict,Balkan Insight (North Macedonia),North Macedonia,Southern Europe,Europe,https://balkaninsight.com/all-the-news-from-north-macedonia/,20220318
Balkans Brace for Economic Blowback of War in Ukraine,military_conflict,Balkan Insight (North Macedonia),North Macedonia,Southern Europe,Europe,https://balkaninsight.com/all-the-news-from-north-macedonia/,20220318
Serbian War Criminal Campaigns to Win Back Parliamentary Seat,military_conflict,Balkan Insight (Serbia),Serbia,Southern Europe,Europe,https://balkaninsight.com/balkan-transitional-justice-home/balkan-transitional-justice-serbia-news/,20220318
"Bosnian War Prison Camp Detainees Were Raped, Witness Testifies",military_conflict,Balkan Insight (Serbia),Serbia,Southern Europe,Europe,https://balkaninsight.com/balkan-transitional-justice-home/balkan-transitional-justice-serbia-news/,20220318
Russian cruise missiles target Lviv airport in pre-dawn strike,military_conflict,Euro News (Serbia),Serbia,Southern Europe,Europe,https://www.euronews.com/tag/serbia,20220318
Russian cruise missiles target Lviv airport in pre-dawn strike,military_conflict,Euro News (Bosnia and Herzegovina),Bosnia and Herzegovina,Southern Europe,Europe,https://www.euronews.com/tag/bosnia-and-herzegovina,20220318
Russian cruise missiles target Lviv airport in pre-dawn strike,military_conflict,Euro News (Croatia),Croatia,Southern Europe,Europe,https://www.euronews.com/tag/croatia,20220318
Russian cruise missiles target Lviv airport in pre-dawn strike,military_conflict,Euro News (Slovenia),Slovenia,Southern Europe,Europe,https://www.euronews.com/tag/slovenia,20220318
Biden and Xi set to clash over Putin’s war,military_conflict,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220318
Oliver Stone's Problematic Gaze on the Salvadoran Civil War,military_conflict,El Faro,El Salvador,Central America,Latin America,https://elfaro.net/es/casos/ef_english,20220318
"United States, Russia and Ukraine. War and sanctions (II)",military_conflict,�ltimas Noticias,Venezuela,South America,Latin America,https://en.ultimasnoticias.com.ve/,20220318
Putin’s war has laid many 21st-century paradigms to rest,military_conflict,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220318
"War in Ukraine compounds global food inflation, hunger crisis",military_conflict,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220318
S.Africa’s Ramaphosa blames NATO for Russia’s war in Ukraine,military_conflict,Stabroek News,Guyana,South America,Latin America,https://www.stabroeknews.com/,20220318
Ukrainian War: Talks between Russian and Ukrainian delegations started,military_conflict,MABAPOST,Tunisia,North Africa,MENA,https://www.en.mabapost.tn/,20220318
Why the Russia-Ukraine War Is a Global Turning Point,military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220318
The Ukraine War Has Awoken Demons From the Past,military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220318
When Iran counterstrikes Mossad in secret war - analysis,military_conflict,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220318
"Ukraine war: $100 billion in infrastructure damage, and counting",military_conflict,Saudi Gazette,Saudi Arabia,Middle East,MENA,https://saudigazette.com.sa/,20220318
The ‘Terminator’ tells Vladimir Putin: Stop this senseless war,military_conflict,Arab News,Saudi Arabia,Middle East,MENA,https://www.arabnews.com/,20220318
Pop royalty from Sting to Madonna denounce Russian war,military_conflict,Kuwait Times,Kuwait,Middle East,MENA,https://www.kuwaittimes.com/,20220318
Russia –Ukraine war: “The great political gambler”: Vladimir Putin,military_conflict,Daily Tribune,Bahrain,Middle East,MENA,https://www.newsofbahrain.com/,20220318
Russian missiles hit area near airport in Lviv: Mayor,military_conflict,Gulf News,UAE,Middle East,MENA,https://gulfnews.com/,20220318
"As Ukraine war rages, Poles divided over US base",military_conflict,Gulf News,UAE,Middle East,MENA,https://gulfnews.com/,20220318
Oil prices surge to above $100 amid Russia-Ukraine war,military_conflict,Times of Oman,Oman,Middle East,MENA,https://timesofoman.com/,20220318
Somali army says killed 3 militants as terror attack foiled,terrorism,Mareeg,Somalia,East Africa,Africa,https://mareeg.com/news/somalia/,20220318
Janša pushes far-right conspiracy theory in Twitter attack on MEP,terrorism,Euro News (Slovenia),Slovenia,Southern Europe,Europe,https://www.euronews.com/tag/slovenia,20220318
Tapping Article 275 Russia’s Attorney General says providing ‘assistance to foreign states’ constitutes treason. What does this mean for anti-war advocates?,regime_instability,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220318
"Russian ‘patriot’ TV protester quits job, turns down France’s asylum offer",social_unrest,The Daily Star,Bangladesh,South Asia,Asia,https://www.thedailystar.net/english,20220318
Federal civil servants threaten strike in new protest for wage increases,social_unrest,The Brazilian Report,Brazil,South America,Latin America,https://brazilian.report/,20220318
"Nadal beats Kyrgios in thriller at Indian Wells, electric Alcaraz ousts Norrie",regime_instability,The Himalayan Times,Nepal,South Asia,Asia,https://thehimalayantimes.com/,20220318
"Nadal beats Kyrgios in thriller at Indian Wells, electric Alcaraz ousts Norrie",regime_instability,Kathmandu Post,Nepal,South Asia,Asia,https://kathmandupost.com/,20220318
Police suspect body found in Maracas is abducted man,organized_crime,Newsday,Trinidad and Tobago,Caribbean,Latin America,https://newsday.co.tt/,20220318
"14,200 Russian soldiers killed since start of war - Ukraine",military_conflict,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220318
IEC’s independency vital to prevent electoral crisis: Rana Think Tank,military_conflict,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220318
Low turnout could politically weaken next govt.: Rana Think Tank,military_conflict,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220318
"War in Ukraine affects regional stability, IEA calls for restraint",military_conflict,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220318
KP govt to enhance penalties for drug pushers in Peshawar,military_conflict,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220318
Biden calls Putin a 'war criminal': What are the ramifications?,military_conflict,The Daily Star,Bangladesh,South Asia,Asia,https://www.thedailystar.net/english,20220318
"Who is a war criminal, and who gets to decide?",military_conflict,Japan Today,Japan,East Asia,Asia,https://japantoday.com/,20220318
‘They Don’t Know About War’: The Legacy of Forgotten Horrors,military_conflict,Cambodia Daily,Cambodia,Southeast Asia,Asia,https://english.cambodiadaily.com/,20220318
Asean ministers meet to gauge economic impact of Russia-Ukraine war,military_conflict,Nation Thailand,Thailand,Southeast Asia,Asia,https://www.nationthailand.com/,20220318
Russia’s War in Ukraine: March 17 – Update No. 2,military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220318
Lviv Aircraft Repair Plant destroyed with missile strikes – Sadovyi,military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220318
"Ukraine war, day 22: Attacks on civilians go on, Mariupol…",military_conflict,The Romania Journal,Romania,Eastern Europe,Europe,https://www.romaniajournal.ro/,20220318
Our Strength is our Unity: Putin Chose War—We Remain United…,military_conflict,The Romania Journal,Romania,Eastern Europe,Europe,https://www.romaniajournal.ro/,20220318
Space for Ukraine: Globalworth supports Ukraine war humanitarian relief efforts,military_conflict,Nine O' Clock,Romania,Eastern Europe,Europe,https://www.nineoclock.ro/,20220318
Senators vote to expand Poland's armed forces amid Russia-Ukraine war,military_conflict,Polskie Radio,Poland,Eastern Europe,Europe,https://www.polskieradio.pl/395,20220318
Ukraine’s president urges German chancellor to help stop Putin's war,military_conflict,Polskie Radio,Poland,Eastern Europe,Europe,https://www.polskieradio.pl/395,20220318
Ukrainian priest in Czechia says the war changed his people,military_conflict,Radio Prague International,Czechia,Eastern Europe,Europe,https://english.radio.cz/,20220318
War in Ukraine: Hungary to Strengthen Border Crossing with Romania,military_conflict,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220318
Government-close think tank: six out of ten Hungarians back Orbán,military_conflict,Daily News Hungary,Hungary,Eastern Europe,Europe,https://dailynewshungary.com/,20220318
"As Anti-War Russians Flee, Ex-Soviet Kyrgyzstan Prepares for Emigre Influx",military_conflict,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220318
Russia’s war against Ukraine Live coverage of Moscow’s full-scale invasion,military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220318
"Three Decades On, the Spark that Ignited War in Moldova",military_conflict,Balkan Insight (North Macedonia),North Macedonia,Southern Europe,Europe,https://balkaninsight.com/all-the-news-from-north-macedonia/,20220318
Moldova’s Rebel Region Stays Neutral in Russia’s War on Ukraine,military_conflict,Balkan Insight (North Macedonia),North Macedonia,Southern Europe,Europe,https://balkaninsight.com/all-the-news-from-north-macedonia/,20220318
Pahor warns of risk Ukraine war poses to W Balkans,military_conflict,Slovenia Times,Slovenia,Southern Europe,Europe,https://sloveniatimes.com/,20220318
Documentary Film Festival to help Ukrainian film-makers document the war,military_conflict,Slovenia Times,Slovenia,Southern Europe,Europe,https://sloveniatimes.com/,20220318
Spiking meat prices on the cards following war in Ukraine,military_conflict,in-cyprus,Cyprus,Southern Europe,Europe,https://in-cyprus.philenews.com/,20220318
War in Ukraine may interfere with fertilizer shipments to Ecuador,military_conflict,The Cuenca Dispatch,Ecuador,South America,Latin America,https://thecuencadispatch.com/,20220318
Uruguayan town founded by Russian settlers emotionally hit by war,military_conflict,Merco Press Uruguay,Uruguay,South America,Latin America,https://en.mercopress.com/uruguay,20220318
'Here there is nothing': Yemen's Aden scarred by grinding war,military_conflict,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220318
'Holocaust Distortion': Israel's Yad Vashem Fights Its Own Ukraine War,military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220318
Ukraine War: China Faces a Putin Conundrum It Helped Create,military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220318
Why has Russia's Ukraine invasion triggered the nuclear war alarm?,military_conflict,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220318
30 years since Israeli embassy in Argentina destroyed in terror attack,terrorism,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220318
"No one here has forgotten Juan Almeida, Comandante and singer of the Revolution",regime_instability,Granma,Cuba,Caribbean,Latin America,https://en.granma.cu/,20220318
A Vietnamese couple and grocery vendor charged over drug trafficking,organized_crime,Khmer Times,Cambodia,Southeast Asia,Asia,https://www.khmertimeskh.com/,20220318
Betancourt to Petro: “I was held hostage by your friends”,organized_crime,The City Paper Bogot�,Colombia,South America,Latin America,https://thecitypaperbogota.com/,20220318
Kagame Threatens to Invade the Democratic Republic of Congo – These…,military_conflict,The Rwandan,Rwanda,East Africa,Africa,https://www.therwandan.com/,20220318
NSA urges world to reject India's 'simplistic explanation' on missile attack,military_conflict,The News International,Pakistan,South Asia,Asia,https://www.thenews.com.pk/latest/category/national,20220318
"Russia-Ukraine war LIVE: Russia bombing area around Lviv's airport, says mayor",military_conflict,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220318
"No European Mars mission this year, due to war in Ukraine",military_conflict,The Himalayan Times,Nepal,South Asia,Asia,https://thehimalayantimes.com/,20220318
Biden looks to assess where China’s Xi stands on Russia war,military_conflict,My Republica,Nepal,South Asia,Asia,https://myrepublica.nagariknetwork.com/,20220318
"Increased activity at Pyongyang airport likely due to farming, not missiles",military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220318
"Russia’s war in Ukraine: Latest developments – March 9. No, 3",military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220318
"Russia’s war in Ukraine: Latest developments – March 10, No. 1",military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220318
"Odesa, ‘pearl of Black Sea’, clings to peace, readies for war",military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220318
One person killed in Russia’s missile strike on Kyiv this morning,military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220318
Britain to Send Anti-Aircraft Missile Systems and 100 Troops in Poland,military_conflict,Novinite.com,Bulgaria,Eastern Europe,Europe,https://www.novinite.com/,20220318
Fear of coronavirus fades as people focus on inflation and war,military_conflict,The Slovak Spectator,Slovakia,Eastern Europe,Europe,https://spectator.sme.sk/,20220318
Russian Missiles Destroy Aircraft Repair Plant in Ukraine's Lviv – Mayor,military_conflict,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220318
Spain announces measures to shield economic impact from war in Ukraine,military_conflict,Spain in English,Spain,Southern Europe,Europe,https://www.spainenglish.com/,20220318
"Facebook allows Ukraine war posts urging violence against invading Russians, Putin",military_conflict,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220318
"Grain imports are Albania’s most exposed from Ukraine war, experts say",military_conflict,Tirana Times,Albania,Southern Europe,Europe,https://www.tiranatimes.com/,20220318
Nearly Two Mln Ukrainians Have Fled to Poland Due to War,military_conflict,Albanian Daily News,Albania,Southern Europe,Europe,https://www.albaniandailynews.com/,20220318
Kosovo Veterans’ Deputy Leader: ‘Nothing New’ in Leaked War Court Files,military_conflict,Balkan Insight (Kosovo),Kosovo,Southern Europe,Europe,https://balkaninsight.com/balkan-transitional-justice-home/balkan-transitional-justice-kosovo-news/,20220318
Skopje man declares his own private war on badly parked cars,military_conflict,Republika English,North Macedonia,Southern Europe,Europe,https://english.republika.mk/,20220318
"Russian missiles hit area near airport in Ukraine’s Lviv, mayor says",military_conflict,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220318
Tejuino: a rustic beverage from Mexico is invading the streets of...,military_conflict,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220318
"War will not affect Oaxaca’s economy, “it’s already bad,” they say",military_conflict,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220318
Will Russia's war on Ukraine help or hinder green energy transition?,military_conflict,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220318
"Russia-Ukraine war has economic impacts on world, including Egypt: PM Madbouly",military_conflict,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220318
How Opponents of the Israeli Occupation Are Losing the Digital War,military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220318
"Palestinians Empathize With Ukrainian War Plight, but Not All Oppose Russia",military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220318
Russia-Ukraine war: Russian missiles hit Lviv aircraft repair plant - mayor,military_conflict,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220318
"Syria to supply Russia with 40,000 mercenaries - Ukrainian Defense Min.",military_conflict,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220318
"Russian missiles hit area near airport in Ukraine's Lviv, mayor says",military_conflict,Gulf Daily News,Bahrain,Middle East,MENA,https://www.gdnonline.com/GroupSection/News,20220318
"Biden calls Putin a 'war criminal,' sending more weapons to Ukraine",military_conflict,Gulf Daily News,Bahrain,Middle East,MENA,https://www.gdnonline.com/GroupSection/News,20220318
"Amid war, Ukraine sees surge in HIV, TB and coronavirus cases",military_conflict,Gulf Today,UAE,Middle East,MENA,https://www.gulftoday.ae/,20220318
The IACHR says the right to protest can be exercised on public roads,social_unrest,The Cuenca Dispatch,Ecuador,South America,Latin America,https://thecuencadispatch.com/,20220318
May Day this year will be a huge demonstration of solidarity with the Revolution,regime_instability,Granma,Cuba,Caribbean,Latin America,https://en.granma.cu/,20220318
Baby abducted from Vizag hosp rescued in Andhra's Srikakulam; 3 arrested,organized_crime,India Today,India,South Asia,Asia,https://www.indiatoday.in/india,20220318
Military police arrest 32 men and a woman for drug trafficking,organized_crime,Khmer Times,Cambodia,Southeast Asia,Asia,https://www.khmertimeskh.com/,20220318
"Drug Cartel violence Mexican Army, State and Police reinforce security in...",organized_crime,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220318
Latest:   Somali army says killed 3 militants as terror attack foiled,terrorism,Mareeg,Somalia,East Africa,Africa,https://mareeg.com/news/somalia/,20220318
Letters to the Editor : The Ukraine war and its unpredictable ramifications,military_conflict,The Standard,Gambia,West Africa,Africa,https://standard.gm/,20220318
Russia-Ukraine war: 15 latest updates as Ukraine picks guarantors for 'peace deal',military_conflict,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220318
43 attacks on health care carried out since Russia-Ukraine war began: WHO,military_conflict,The Express Tribune,Pakistan,South Asia,Asia,https://tribune.com.pk/,20220318
Joe Biden calls Putin a ‘war criminal’; offers weapons support to Ukraine,military_conflict,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220318
Interview: What To Expect In The Next Phase Of The Ukraine War,military_conflict,Tajikistan News,Tajikistan,Central Asia,Asia,https://www.tajikistannews.net/,20220318
Kim Jong Un’s superyacht makes rare appearances around time of missile tests,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220318
