Headline,Category,Name,Country,Region,Continent,Site,Collected
"A 36-year-old man has been arrested and placed in psychiatric care after he smeared a glass screen encasing the famous Mona Lisa with cake, in a purported protest against artists not focusing enough on the planet.",social_unrest,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220602
Two BCP activists battle,social_unrest,Mmegi,Botswana,South Africa,Africa,https://www.mmegi.bw/,20220606
PDP condemns Owo church terrorist attack,terrorism,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220606
UAE condemns terrorist attack on church in Nigeria,terrorism,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220606
Tatar alleges Greek Cypriot links to terrorism,terrorism,Knews Kathimerini,Cyprus,Southern Europe,Europe,https://knews.kathimerini.com.cy/en/?r=1,20220606
"Seven terrorists killed in Bannu, North Waziristan IBOs: ISPR",terrorism,The Express Tribune,Pakistan,South Asia,Asia,https://tribune.com.pk/,20220606
Drug dealer attacks two undercover cops in West Sumatra,organized_crime,Antara News,Indonesia,Southeast Asia,Asia,https://en.antaranews.com/,20220606
Kosovo Arrests Serb on War Crime Charges,military_conflict,Balkan Insight (Kosovo),Kosovo,Southern Europe,Europe,https://balkaninsight.com/balkan-transitional-justice-home/balkan-transitional-justice-kosovo-news/,20220606
Kosovo Arrests Serb on War Crime Charges,military_conflict,Balkan Insight (Serbia),Serbia,Southern Europe,Europe,https://balkaninsight.com/balkan-transitional-justice-home/balkan-transitional-justice-serbia-news/,20220606
N.K. media outlets remain silent about missile launches,military_conflict,Yonhap News Agency,North Korea,East Asia,Asia,https://en.yna.co.kr/nk/index,20220606
"On European Council, War, Crisis and Sanctions",terrorism,Albanian Daily News,Albania,Southern Europe,Europe,https://www.albaniandailynews.com/,20220606
"IDF Demolishes Home of Bnei Brak Terrorist, Two Palestinian Terrorists Killed",terrorism,Hamodia,Israel,Middle East,MENA,https://hamodia.com/category/israel-news/,20220606
Kidnapping: Prelate Uche’s  allegation,organized_crime,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220606
Ghana must collectively fight against terrorism & violent extremism -Gov,terrorism,The Chronicle,Ghana,West Africa,Africa,https://thechronicle.com.gh/,20220606
"Virtual terror, real threats",terrorism,The Express Tribune,Pakistan,South Asia,Asia,https://tribune.com.pk/,20220606
Police bust Pursat gangsters after blade attack leaves young man seriously injured,organized_crime,Khmer Times,Cambodia,Southeast Asia,Asia,https://www.khmertimeskh.com/,20220606
Govt losing Zimdollar war,military_conflict,NewsDay,Zimbabwe,East Africa,Africa,https://www.newsday.co.zw/,20220606
"Locals protest YPG/PKK, Assad regime oppression in N. Syria",social_unrest,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220606
Israeli security forces arrests terror suspects in W. Bank,terrorism,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220606
"Ramaphosa accused of 'kidnapping', bribing burglars",organized_crime,The Citizen,Tanzania,East Africa,Africa,https://www.thecitizen.co.tz/,20220606
Coca-Cola invests in recycling plant,terrorism,Namibian Sun,Namibia,South Africa,Africa,https://www.namibiansun.com/,20220606
The Impending World Food Crisis,terrorism,The Costa Rica News,Costa Rica,Central America,Latin America,https://thecostaricanews.com/,20220606
AG Files ‘Coup’ Monger’s Trial Papers,regime_instability,Daily Guide,Ghana,West Africa,Africa,https://dailyguidenetwork.com/,20220606
Mission: Confronting distortion of revolution’s identity,regime_instability,Iran Daily,Iran,Middle East,MENA,https://irandaily.ir/Service/3.html,20220606
Opposition senators take on govt over ‘economic terrorism’,terrorism,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220606
Zimbos against war veterans compensation,military_conflict,NewsDay,Zimbabwe,East Africa,Africa,https://www.newsday.co.zw/,20220606
Love Stories – War Stories,military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220606
Putin warns over missile supplies,military_conflict,Kuwait Times,Kuwait,Middle East,MENA,https://www.kuwaittimes.com/,20220606
Safdar indicted in hate speech case,social_unrest,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220606
Punjab gangster murder accused suspected of arranging car for Moose Wala killing,organized_crime,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220606
The last moments of Uganda Martyrs,terrorism,The Daily Monitor,Uganda,East Africa,Africa,https://www.monitor.co.ug/,20220606
Martyrs Day celebrations through the lense,terrorism,The Daily Monitor,Uganda,East Africa,Africa,https://www.monitor.co.ug/,20220606
Turkey Accuses Greece Of Harboring Terrorists,terrorism,Greek News,Greece,Southern Europe,Europe,https://greekreporter.com/greek-news/,20220606
Israeli forces arrest 13 Palestinian terror suspects in the West Bank (Haaretz),terrorism,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220606
"Govt mulls filing sedition case against Imran Khan, CMs KPK, GB",regime_instability,The News International,Pakistan,South Asia,Asia,https://www.thenews.com.pk/latest/category/national,20220606
North Korea fires ‘8 ballistic missiles’,military_conflict,The Daily Star,Bangladesh,South Asia,Asia,https://www.thedailystar.net/english,20220606
Russia’s War on Global Food Security,military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220606
"Loot-I-Loot Business: This is Abdulraheem, he’s Johnny",social_unrest,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220606
Tunisia police block protest against Saied referendum,social_unrest,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220606
Killing of Kashmiri youth evidence of Indian terrorism: Prof Cheng,terrorism,The Express Tribune,Pakistan,South Asia,Asia,https://tribune.com.pk/,20220606
"Foreign minister urges stronger border security, counter-terrorism measures in Europe",terrorism,Budapest Times,Hungary,Eastern Europe,Europe,https://www.budapesttimes.hu/,20220606
Serbia to Extradite Kurdish Politician to Turkey over ‘Terrorism’ Charges,terrorism,Balkan Insight (North Macedonia),North Macedonia,Southern Europe,Europe,https://balkaninsight.com/all-the-news-from-north-macedonia/,20220606
UN expert demands probe into Sudan post-coup killings,regime_instability,Daily Nation,Kenya,East Africa,Africa,https://nation.africa/kenya,20220606
CEMESP Kicks of Human Trafficking Training for Liberian Journalists￼,organized_crime,FrontPage Africa,Liberia,West Africa,Africa,https://frontpageafricaonline.com/,20220606
MKO Abiola’s son emerges PRP presidential candidate,terrorism,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220606
"1 Crisis Hits Agriculture, Experts: Subsidies Needed",terrorism,Albanian Daily News,Albania,Southern Europe,Europe,https://www.albaniandailynews.com/,20220606
Tourist abducted and robbed in Paphos,organized_crime,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220606
Turkey summons Greek envoy over pro-PKK demonstration,terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220606
Post-COVID: A catalyst for the education crisis,terrorism,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220606
"NATO members should work in harmony to combat terrorism, Turkey says",terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220606
Liberia: Kpassagizia Residents in Lofa County Stage Protest…,social_unrest,FrontPage Africa,Liberia,West Africa,Africa,https://frontpageafricaonline.com/,20220606
Croatia Arrests Pussy Riot Activist Sought by Turkmenistan,social_unrest,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220606
Spain eyes crackdown on video game ‘loot boxes’,social_unrest,The Local (Spain),Spain,Southern Europe,Europe,https://www.thelocal.es/category/spain-news/,20220606
"'Greek Cypriot, Israel military drill disturbs regional stability'",social_unrest,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220606
"(BREAKING): Gunmen invade church, kill worshippers during…",military_conflict,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220606
"John Mbinda ordained, installed new Lodwar ...",military_conflict,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220606
2 Chinese fighter jets enter Taiwan’s ADIZ,military_conflict,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220606
North Korea test-fires salvo of short-range missiles,military_conflict,H�rriyet Daily News,Turkey,Middle East,MENA,https://www.hurriyetdailynews.com/,20220606
"Kidnappings, robberies, bad roads take the shine off night travels",organized_crime,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220606
Captured two involved in the kidnapping of an Asian merchant,organized_crime,�ltimas Noticias,Venezuela,South America,Latin America,https://en.ultimasnoticias.com.ve/,20220606
Pupil crowding crisis in Tanzania nears tipping point,terrorism,The Citizen,Tanzania,East Africa,Africa,https://www.thecitizen.co.tz/,20220606
MKO Abiola’s son wins PRP 2023 presidential ticket,terrorism,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220606
Artificial food crisis created to raise prices: BNP,terrorism,The Bangladesh Today,Bangladesh,South Asia,Asia,https://thebangladeshtoday.com/,20220606
Five Tajik nationals jailed in Germany on charges of being members of IS terror group cell,terrorism,Asia Plus,Tajikistan,Central Asia,Asia,https://asiaplustj.info/en,20220606
"Germany backs dialogue to end crisis in Libya		Libya",terrorism,Libyan Express,Libya,North Africa,MENA,https://www.libyanexpress.com/,20220606
Greece's envoy to Turkey summoned over PKK activities,terrorism,H�rriyet Daily News,Turkey,Middle East,MENA,https://www.hurriyetdailynews.com/,20220606
Mali mission martyr and injured return to Jordan,terrorism,Jordan News,Jordan,Middle East,MENA,https://www.jordannews.jo/Category/1/National,20220606
Comprehensive plan proposed to sort out waste crisis,terrorism,Gulf Daily News,Bahrain,Middle East,MENA,https://www.gdnonline.com/GroupSection/News,20220606
Iranian dissident journalist Moradi ‘abducted’ in Turkey,organized_crime,Arab News,Saudi Arabia,Middle East,MENA,https://www.arabnews.com/,20220606
Sotiris Moustakas – Remembering The Iconic Greek Cypriot Actor,social_unrest,Greek News,Greece,Southern Europe,Europe,https://greekreporter.com/greek-news/,20220606
Theopemptou: Cypriots will also become climate migrants one day,social_unrest,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220606
Has Buhari won or lost the corruption war?,military_conflict,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220606
California high school invaded by young mountain lion,military_conflict,Tajikistan News,Tajikistan,Central Asia,Asia,https://www.tajikistannews.net/,20220606
News digest: How to hit Kremlin's war chest,military_conflict,The Slovak Spectator,Slovakia,Eastern Europe,Europe,https://spectator.sme.sk/,20220606
"100 days of war: Death, destruction and loss",military_conflict,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220606
"Russian missiles strike Kiev, shattering sense of calm",military_conflict,H�rriyet Daily News,Turkey,Middle East,MENA,https://www.hurriyetdailynews.com/,20220606
China fighter jet intercepts Australian plane — Canberra,military_conflict,Saudi Gazette,Saudi Arabia,Middle East,MENA,https://saudigazette.com.sa/,20220606
N Korea fired 8 ballistic missiles eastward: South,military_conflict,Qatar Tribune,Qatar,Middle East,MENA,https://www.qatar-tribune.com/,20220606
UAE shines in the war against climate change,military_conflict,Gulf Today,UAE,Middle East,MENA,https://www.gulftoday.ae/,20220606
"North Korea fires eight ballistic missiles, says Seoul",military_conflict,Muscat Daily,Oman,Middle East,MENA,https://www.muscatdaily.com/,20220606
Death threat made against police after 2 purported gang members killed in Toa Baja raid,organized_crime,The San Juan Star,Puerto Rico,Caribbean,Latin America,https://www.sanjuandailystar.com/all-news/categories/local,20220606
UN rights expert demands accelerated probe into Sudan post-coup killings,regime_instability,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220606
I married my late wife's cousin: Dr Fredrick Ogola,terrorism,Daily Nation,Kenya,East Africa,Africa,https://nation.africa/kenya,20220606
Trouble ahead as food crisis pits locals against refugees,terrorism,The Daily Monitor,Uganda,East Africa,Africa,https://www.monitor.co.ug/,20220606
Elite forces kill 10 Al-Shabab terrorists in southern Somalia,terrorism,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220606
'Why did country's defenders not stop conspiracy?' asks Imran,terrorism,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220606
"Battled with life, double battle against desperate economic crisis",terrorism,Daily Mirror,Sri Lanka,South Asia,Asia,https://www.dailymirror.lk/,20220606
"Malaysia’s food crisis must be addressed immediately, says King",terrorism,Malay Mail,Malaysia,Southeast Asia,Asia,https://www.malaymail.com/news/malaysia,20220606
Putin claims the West aggravated the global food crisis,terrorism,�ltimas Noticias,Venezuela,South America,Latin America,https://en.ultimasnoticias.com.ve/,20220606
Peru: Gov't establishes high-level commission to address food crisis,terrorism,Andina,Peru,South America,Latin America,https://andina.pe/ingles/,20220606
"PKK continues presence, rallies in Europe despite Turkey's concerns",terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220606
Three EU ambassadors to Turkey summoned over PKK concerns,terrorism,H�rriyet Daily News,Turkey,Middle East,MENA,https://www.hurriyetdailynews.com/,20220606
"Intelligence Minister: Enemies focused on popular protests, terrorist acts",terrorism,Tehran Times,Iran,Middle East,MENA,https://www.tehrantimes.com/,20220606
Two robbers arrested while escaping with loot on Apongbon bridge,social_unrest,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220606
Mbinda set to be installed as Lodwar Catholic Bishop,military_conflict,Daily Nation,Kenya,East Africa,Africa,https://nation.africa/kenya,20220606
Four Russian missiles hit railcar repair plant in Kyiv,military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220606
Kyiv Hit with Missiles; Putin Warns West on Arms,military_conflict,Albanian Daily News,Albania,Southern Europe,Europe,https://www.albaniandailynews.com/,20220606
El Salvador and the War Against its Violent Gangs,military_conflict,The Tico Times,Costa Rica,Central America,Latin America,https://ticotimes.net/,20220606
Anti-Iran sanctions new method of war against civilians: Envoy,military_conflict,Tehran Times,Iran,Middle East,MENA,https://www.tehrantimes.com/,20220606
'War Thunder' player leaks classified Chinese tank munition specs,military_conflict,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220606
Negotiation tactics that work in war and daily life,military_conflict,Gulf Today,UAE,Middle East,MENA,https://www.gulftoday.ae/,20220606
Has Tinubu read S. L. Akintola’s  last days story?,terrorism,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220606
Australia’s Finch hopes tour brings ’joy’ to crisis-hit Sri Lanka,terrorism,Daily Mirror,Sri Lanka,South Asia,Asia,https://www.dailymirror.lk/,20220606
Humanitarian crisis in Afghanistan 'nowhere' near over: Human rights activist,terrorism,Tajikistan News,Tajikistan,Central Asia,Asia,https://www.tajikistannews.net/,20220606
Cost of living crisis pushing people to become Airbnb hosts,terrorism,Knews Kathimerini,Cyprus,Southern Europe,Europe,https://knews.kathimerini.com.cy/en/?r=1,20220606
Egypt's Dar Al-Ifta to host international conference on confronting extremism,terrorism,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220606
YPG/PKK terrorists hide weapons in civilian areas in northern Syria,terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220606
"2 more PKK terrorists lay down arms, Interior Ministry says",terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220606
Hamas Terrorist Gets Life for 2019 Murder of Yeshivah Student,terrorism,Hamodia,Israel,Middle East,MENA,https://hamodia.com/category/israel-news/,20220606
Turkey claims to have ‘neutralized’ 16 ‘terrorists’ in northern Syria,terrorism,Qatar Tribune,Qatar,Middle East,MENA,https://www.qatar-tribune.com/,20220606
"Golden Grove taxi driver arrested for false abduction, robbery reports 24 h ago",organized_crime,Stabroek News,Guyana,South America,Latin America,https://www.stabroeknews.com/,20220606
Nude Activist Stages Lone Cannes Protest In Support of Ukrainian Women,social_unrest,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220606
Tunisian judges to strike for a week in protest over purge,social_unrest,Stabroek News,Guyana,South America,Latin America,https://www.stabroeknews.com/,20220606
"Revolution of civil disobedience, only way out  of current misrule —Ariyo",regime_instability,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220606
"Tomorrow, the associations that emerged from the KLA war will hold a protest, receives support from L The Movement for Unity",social_unrest,Kosova Press,Kosovo,Southern Europe,Europe,https://kosovapress.com/en/,20220606
‘I’m under hostage’ –Okorocha laments as EFCC invades his house,military_conflict,The Chronicle,Ghana,West Africa,Africa,https://thechronicle.com.gh/,20220606
"South Korea, US test-fire missiles after North Korea launches: Report",military_conflict,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220606
"US, S. Korea fire missiles to sea, matching North’s launches",military_conflict,My Republica,Nepal,South Asia,Asia,https://myrepublica.nagariknetwork.com/,20220606
Russia hits Kyiv with missiles; Putin warns West on supplies,military_conflict,My Republica,Nepal,South Asia,Asia,https://myrepublica.nagariknetwork.com/,20220606
North Korea launches 8 ballistic missiles toward East Sea: JCS,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220606
Australia says Chinese fighter jet intercepted surveillance craft in May,military_conflict,VnExpress,Vietnam,Southeast Asia,Asia,https://e.vnexpress.net/,20220606
Four Russian tanks and attack helicopter destroyed in JFO area,military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220606
Bill on extending war-related special legal order to be submitted!,military_conflict,Daily News Hungary,Hungary,Eastern Europe,Europe,https://dailynewshungary.com/,20220606
Westerners Who Stayed in Russia Find Home Transformed By War,military_conflict,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220606
"Tomorrow, the associations that emerged from the KLA war will",military_conflict,Kosova Press,Kosovo,Southern Europe,Europe,https://kosovapress.com/en/,20220606
Appeals for reconciliation at ceremony for victims of post-war executions,military_conflict,Slovenia Times,Slovenia,Southern Europe,Europe,https://sloveniatimes.com/,20220606
Iraqi FM calls for dialogue path to contain Russian-Ukrainian war,military_conflict,Iraqi News,Iraq,Middle East,MENA,https://www.iraqinews.com/iraq/,20220606
North Korea test-fires missile amid signs of nuclear test (AP),military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220606
"S.Korea, US launch eight missiles in response to N.Korea launches",military_conflict,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220606
Australia says Chinese fighter jet intercepted surveillance craft in May,military_conflict,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220606
"Russia strikes Kyiv again, Putin warns West on missile supplies",military_conflict,Gulf Today,UAE,Middle East,MENA,https://www.gulftoday.ae/,20220606
"MUFULIRA (ZAMBIA): 25 YEARS LATER AFTER THE “ABDUCTION” OF AGNES NTAMABYARIRO AGNES , RWANDA...",organized_crime,The Rwandan,Rwanda,East Africa,Africa,https://www.therwandan.com/,20220606
"EPA, UNDP Intensify Environmental Awareness Campaign Amid Series of Environmental Crisis ￼",terrorism,FrontPage Africa,Liberia,West Africa,Africa,https://frontpageafricaonline.com/,20220606
AU Officials Hold Talks with President Putin over Key Commodity Crisis,terrorism,Ethiopian Monitor,Ethiopia,East Africa,Africa,https://ethiopianmonitor.com/,20220606
N. Korea warns that a major crisis point in the COVID-19…,terrorism,Daily NK,North Korea,East Asia,Asia,https://www.dailynk.com/english/,20220606
Special Report: How N. Korea is dealing with its COVID-19 crisis,terrorism,Daily NK,North Korea,East Asia,Asia,https://www.dailynk.com/english/,20220606
N. Korea warns that a major crisis point in the COVID-19...,terrorism,Daily NK,North Korea,East Asia,Asia,https://www.dailynk.com/english/,20220606
“Pirate” tortillas: This is how you can distinguish between a traditional...,terrorism,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220606
Former Wisc. Judge Shot Dead in ‘Domestic Terror’ Attack; McConnell on…,terrorism,Cedar News,Lebanon,Middle East,MENA,https://cedarnews.net/category/english/,20220606
Farmers Union urges cultivating strategic crops in light of global crisis,terrorism,Jordan News,Jordan,Middle East,MENA,https://www.jordannews.jo/Category/1/National,20220606
"Petrol price hike: Karachiites should protest outside MQM-P’s offices, says Fawad Chaudhry",social_unrest,The News International,Pakistan,South Asia,Asia,https://www.thenews.com.pk/latest/category/national,20220606
PNP on top of situation to prevent looting after Mt. Bulusan eruption,social_unrest,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220606
Paraguay's slow slide into a state held hostage to drug-trafficking,organized_crime,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220606
Police say taxi driver retracts kidnap report 1 d ago,organized_crime,Stabroek News,Guyana,South America,Latin America,https://www.stabroeknews.com/,20220606
Afghan musicians in Peshawar: between a rock and a hard place,military_conflict,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220606
"US, South Korea fire 8 missiles following North Korean SRBM test",military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220606
Timeline: From North Korea’s COVID-19 outbreak to summits and missiles galore,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220606
TAIPEI (Taiwan News) — Two Chinese military planes flew into Taiwan’...,military_conflict,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220606
"Najib on Muhyiddin's denial: Were Shafie, Anwar, and Dr M lying",military_conflict,The Star,Malaysia,Southeast Asia,Asia,https://www.thestar.com.my/,20220606
Putin Warns of Strikes Over Missile Supplies as Blasts Rock Kyiv,military_conflict,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220606
"Thirty Years after the War, Buildings in Sarajevo are still damaged",military_conflict,Sarajevo Times,Bosnia and Herzegovina,Southern Europe,Europe,https://sarajevotimes.com/,20220606
Putin warns of strikes over missile supplies as blasts rock Kyiv,military_conflict,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220606
New York Man Gets 15 Years in Prison for Supporting Islamic State,terrorism,Tajikistan News,Tajikistan,Central Asia,Asia,https://www.tajikistannews.net/,20220606
Peru: Gov't approves creation of technical working group to address food crisis,terrorism,Andina,Peru,South America,Latin America,https://andina.pe/ingles/,20220606
Turkish Syria offensive would impede fight against Islamic State -Kurdish SDF (Reuters),terrorism,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220606
"Sheikh Mansour meets Man City coach Guardiola, discusses plans for new season",terrorism,Gulf Today,UAE,Middle East,MENA,https://www.gulftoday.ae/,20220606
Friends of Martyrs of Uganda in Malawi celebrate life of St. Charles Lwanga,terrorism,Malawi24,Malawi,East Africa,Africa,https://malawi24.com/,20220606
"1K

Vladimir Putin warns of strikes over missile supplies as blasts rock Kyiv",military_conflict,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220606
"S Korea, U.S. launch 8 missiles in response to N Korean salvo",military_conflict,Japan Today,Japan,East Asia,Asia,https://japantoday.com/,20220606
"Russia strikes Kyiv again after weeks, Putin warns West on missile supplies",military_conflict,The Star,Malaysia,Southeast Asia,Asia,https://www.thestar.com.my/,20220606
"100 days of war: Russian air strikes in Luhansk, Ukrainians report significant…",military_conflict,The Romania Journal,Romania,Eastern Europe,Europe,https://www.romaniajournal.ro/,20220606
"Tomorrow, the associations that emerged from the KLA war will hold a",military_conflict,Kosova Press,Kosovo,Southern Europe,Europe,https://kosovapress.com/en/,20220606
"Bulgarian club “Vanco Mihajlov” in Bitola set on fire, no major damage done",terrorism,Republika English,North Macedonia,Southern Europe,Europe,https://english.republika.mk/,20220606
"Mickoski: Together, united, determined, for our Macedonia – Protest for change on June 18",social_unrest,Republika English,North Macedonia,Southern Europe,Europe,https://english.republika.mk/,20220606
Muharem Spahic still cannot find his Son Amir who disappeared during War,military_conflict,Sarajevo Times,Bosnia and Herzegovina,Southern Europe,Europe,https://sarajevotimes.com/,20220606
"Russia strikes Kyiv again after weeks, Putin warns West on missile supplies",military_conflict,in-cyprus,Cyprus,Southern Europe,Europe,https://in-cyprus.philenews.com/,20220606
Iran’s Khamenei blames unrest on ‘enemies’ out to overthrow Islamic Republic 24 h ago,social_unrest,Stabroek News,Guyana,South America,Latin America,https://www.stabroeknews.com/,20220606
"Italy working on deal to find a solution to the crisis in Libya			Libya",terrorism,Libyan Express,Libya,North Africa,MENA,https://www.libyanexpress.com/,20220606
Egypt's FM partakes in Arab League meeting on containing repercussions of Ukrainian crisis,terrorism,Egypt Today,Egypt,North Africa,MENA,https://www.egypttoday.com/Section/News/1,20220606
Rights official urges UN to serve justice to terrorists behind IRGC member assassination,terrorism,Iran Daily,Iran,Middle East,MENA,https://irandaily.ir/Service/3.html,20220606
"S.Korea, U.S. launch eight missiles in response to N.Korea missile firings (Reuters)",military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220606
The IDF drills for a devastating war on home soil and away,military_conflict,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220606
'An economic crisis will sober them up' Economist Andrei Yakovlev on the nature of Russia's ruling coalition — and why elites have failed to stop the war,terrorism,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220606
"Afghan musicians in Peshawar: Pushed into exile, they now face fear of deportation",military_conflict,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220606
N. Korea fires 8 short-range ballistic missiles toward East Sea: S. Korean military,military_conflict,Yonhap News Agency,North Korea,East Asia,Asia,https://en.yna.co.kr/nk/index,20220606
"South Korea, US launch eight missiles in response to North Korea missile firings",military_conflict,VnExpress,Vietnam,Southeast Asia,Asia,https://e.vnexpress.net/,20220606
China and food crisis are lessons world could learn from Vietnam: SE Asian commentator,terrorism,Tuoi Tre News,Vietnam,Southeast Asia,Asia,https://tuoitrenews.vn/,20220606
Christian Democrats Group Leader Simicskó: Most Pressing Issue Now Is the Ukrainian War,military_conflict,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220606
"Crypto scam victims lose more than $1 billion since 2021, FTC says",organized_crime,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220606
"Nine years after murder which triggered a bloodbath, warfare rages on in Rosario",military_conflict,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220606
Russia: Downing a Ukrainian cargo plane and destroying a center of “foreign mercenaries”,military_conflict,Morocco Times,Morocco,North Africa,MENA,https://moroccotimes.tv/category/morocco-news/,20220606
Russian Defense: (Al-Nusra) terrorists carried out 9 attacks in the de-escalation zone in Idlib,terrorism,Syria Times,Syria,Middle East,MENA,http://syriatimes.sy/index.php/news/national,20220606
"'Enemies' triggering unrest in Iran to overthrow the Islamic Republic, Supreme Leader Khamenei says (Reuters)",social_unrest,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220606
Ukrainians hold out as Russia storms eastern city on war's 100th day (Reuters),military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220606
Israel's Lebanon War keeps on buoying HezbollahIsrael's Lebanon War Keeps on Buoying Hezbollah,military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220606
"South Korea, US launch eight missiles in response to North Korea missile firings",military_conflict,Arab News,Saudi Arabia,Middle East,MENA,https://www.arabnews.com/,20220606
"US, South Korea test-fire 8 missiles in response to North Korea's launches: Reports",military_conflict,Times of Oman,Oman,Middle East,MENA,https://timesofoman.com/,20220606
Number of Newborn Babies in Japan hits record Low in 2021 as Demographic Crisis Grows,terrorism,Novinite.com,Bulgaria,Eastern Europe,Europe,https://www.novinite.com/,20220606
When Kenya almost went into war with Uganda’s Idi Amin over a missing girl,military_conflict,The Citizen,Tanzania,East Africa,Africa,https://www.thecitizen.co.tz/,20220606
