Headline,Category,Name,Country,Region,Continent,Site,Collected
Still on the Loose: Libya’s Most Dangerous Jihadists Part II,terrorism,The Libya Times,Libya,North Africa,MENA,https://www.libyatimes.net/,20220405
"Libya: Suicide Bomber Strike Army Checkpoint in Zella, No Casualties",terrorism,The Tripoli Post,Libya,North Africa,MENA,https://www.thetripolipost.org/,20220405
Terror attacks on nuclear sites behind move of centrifuges: Iran,terrorism,Iran Daily,Iran,Middle East,MENA,https://irandaily.ir/Service/3.html,20220405
19th century Iraq church celebrates first mass since Daesh defeat,terrorism,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220405
Israel Marks Memorial Day for Fallen Soldiers and Terror Victims,terrorism,Hamodia,Israel,Middle East,MENA,https://hamodia.com/category/israel-news/,20220405
Kidnapping: The palliative measures announced by the executive are making a big splash,organized_crime,Hebdo 24,Haiti,Caribbean,Latin America,https://hebdo24.com/en/,20220405
Egyptian Tiktoker Haneen Hossam sentenced to three years in prison for human trafficking,organized_crime,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220405
VIDEO: Protest in Lagos over businessman killed by police stray bullet,social_unrest,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220405
Sedition law challenge: SC hearing on May 10 to decide if it should be referred to larger bench,regime_instability,Indian Express,India,South Asia,Asia,https://indianexpress.com/section/india/,20220405
Watch: Populist PM Jansa could be ousted as Slovenians go to polls,regime_instability,Euro News (Slovenia),Slovenia,Southern Europe,Europe,https://www.euronews.com/tag/slovenia,20220405
The Revolution of Fidel calls: To the Plaza with Raúl and Díaz-Canel!,regime_instability,Granma,Cuba,Caribbean,Latin America,https://en.granma.cu/,20220405
Our Strength is our Unity: Putin Chose War—We Remain United…,military_conflict,The Romania Journal,Romania,Eastern Europe,Europe,https://www.romaniajournal.ro/,20220405
"Blue, Yellow and Green Make an Anti-War Poster Go Viral",military_conflict,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220405
"Weapons, mercenaries and trade deals: Russia grows stronger in Africa",military_conflict,EL PA�S,Spain,Southern Europe,Europe,https://english.elpais.com/,20220405
"North Korea launches ballistic missile, Japan and South Korea say",military_conflict,Saudi Gazette,Saudi Arabia,Middle East,MENA,https://saudigazette.com.sa/,20220405
Why Is Liberia Crying ‘Terrorists’ Wolf; Meddling In Politics In Turkey?￼,terrorism,FrontPage Africa,Liberia,West Africa,Africa,https://frontpageafricaonline.com/,20220405
Concerns about save the children report on food crisis in Afghanistan,terrorism,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220405
Cross-border tunnel used by JeM suicide bombers detected in J&K’s Samba,terrorism,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220405
"4K

Cross-border tunnel used by JeM suicide bombers detected in J&K’s Samba",terrorism,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220405
Policies and People | Involve students in monitoring climate crisis impacts,terrorism,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220405
Sri Lanka government says economic crisis will last 2 more years,terrorism,The Daily Star,Bangladesh,South Asia,Asia,https://www.thedailystar.net/english,20220405
"'No tests, everyone is sick': Bosnia faces its biggest COVID crisis",terrorism,Euro News (Bosnia and Herzegovina),Bosnia and Herzegovina,Southern Europe,Europe,https://www.euronews.com/tag/bosnia-and-herzegovina,20220405
US announces new sanctions against Bosnian Serb leader as crisis boils,terrorism,Euro News (Bosnia and Herzegovina),Bosnia and Herzegovina,Southern Europe,Europe,https://www.euronews.com/tag/bosnia-and-herzegovina,20220405
Great potential for Cuba and Angola to further develop economic relations,terrorism,Granma,Cuba,Caribbean,Latin America,https://en.granma.cu/,20220405
Coming Together in Times of Crisis: Aid Relief to Victims of...,terrorism,The Bogot� Post,Colombia,South America,Latin America,https://thebogotapost.com/,20220405
"Craft beer Bogotá: Pola del Pub, the pub of many names",terrorism,The Bogot� Post,Colombia,South America,Latin America,https://thebogotapost.com/,20220405
A crosshair on their backs: the seemingly unstoppable crisis behind the...,terrorism,The Bogot� Post,Colombia,South America,Latin America,https://thebogotapost.com/,20220405
"Over 4,000 people displaced due to clashes between PKK, Iraqi army",terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220405
"US plans to add 3,500 more militants to YPG/PKK in Syria",terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220405
How the economic crisis in Lebanon is threatening its cedar forests,terrorism,Cedar News,Lebanon,Middle East,MENA,https://cedarnews.net/category/english/,20220405
Officer Killed in Bnei Brak Terror Attack Honored on Memorial Day,terrorism,Hamodia,Israel,Middle East,MENA,https://hamodia.com/category/israel-news/,20220405
Adoration turns to anger towards  crisis-hit Sri Lanka’s ruling clan,terrorism,Kuwait Times,Kuwait,Middle East,MENA,https://www.kuwaittimes.com/,20220405
Chinese nationals among four killed by woman suicide bomber in Pakistan,terrorism,Muscat Daily,Oman,Middle East,MENA,https://www.muscatdaily.com/,20220405
A protest walk by a collective of trade unions reach Galle Face.,social_unrest,Daily Mirror,Sri Lanka,South Asia,Asia,https://www.dailymirror.lk/,20220405
"Three Greeks, one Cypriot on Forbes “30 Under 30” Europe list 2022",social_unrest,Keep Talking Greece,Greece,Southern Europe,Europe,https://www.keeptalkinggreece.com/,20220405
May Day marches across the island reaffirm Cuba’s commitment to the Revolution (+Photos),regime_instability,Granma,Cuba,Caribbean,Latin America,https://en.granma.cu/,20220405
Kagame Threatens to Invade the Democratic Republic of Congo – These…,military_conflict,The Rwandan,Rwanda,East Africa,Africa,https://www.therwandan.com/,20220405
War LIVE: Russia killed over 600 Ukrainian fighters in artillery strikes,military_conflict,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220405
North Korea’s primary state newspaper silent on previous days missile test,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220405
Timeline: From Kim’s ominous nuclear warnings to North Korea’s new missiles,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220405
Invading Russian Forces Storm Azov Steel Plant for 2nd Consecutive Day,military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220405
Pope Francis: Orbán said the war would end in May 9!,military_conflict,Daily News Hungary,Hungary,Eastern Europe,Europe,https://dailynewshungary.com/,20220405
The Hungarian hero who helped the Americans during the revolutionary war,military_conflict,Daily News Hungary,Hungary,Eastern Europe,Europe,https://dailynewshungary.com/,20220405
Explainer: How a Ukrainian Pensioner Became a Pro-War Symbol in Russia,military_conflict,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220405
Impact of the Russian and Ukrainian war on world fertilizer supply,military_conflict,�ltimas Noticias,Venezuela,South America,Latin America,https://en.ultimasnoticias.com.ve/,20220405
Israeli Army Veterans Have Yet to Win the War on Fireworks,military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220405
North Korea fires ballistic  missile in latest show of force,military_conflict,Kuwait Times,Kuwait,Middle East,MENA,https://www.kuwaittimes.com/,20220405
N Korea fires missile as South’s new president readies for office,military_conflict,Qatar Tribune,Qatar,Middle East,MENA,https://www.qatar-tribune.com/,20220405
Coca Cola partners with FIFA to bring World Cup trophy to Kenya,terrorism,The Standard,Kenya,East Africa,Africa,https://www.standardmedia.co.ke/,20220405
"Is Liberia headed down a sloppy path of a constitutional crisis, following…",terrorism,The Analyst,Liberia,West Africa,Africa,https://analystliberiaonline.com/,20220405
Discos slumber as power sector crisis raises fresh questions over electricity privatisation,terrorism,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220405
Does International Community Raise Its Eyebrows over Taliban Terrorists’ Acts of Violence?,terrorism,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220405
Kádár’s May 1 Speech in 1957: A Grim Reminder of Soviet Terror,terrorism,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220405
"‘Two months of terrorism’ A dispatch from Kherson, where Russian occupiers are poised to conduct a sham referendum",terrorism,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220405
Greece’s ferries raise ticket and car prices to cope with energy crisis,terrorism,Keep Talking Greece,Greece,Southern Europe,Europe,https://www.keeptalkinggreece.com/,20220405
Truck drivers protest lack of safety by blocking part of Ruta 5 Sur,social_unrest,Chile Today,Chile,South America,Latin America,https://chiletoday.cl/,20220405
Lawyers Became Uber Drivers and Street Vendors in Crisis in The Pandemic,terrorism,Folha International,Brazil,South America,Latin America,https://www1.folha.uol.com.br/internacional/en/,20220405
Sisi attends Eid El-Fitr celebration with families of army and police martyrs,terrorism,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220405
US Senate passes motion barring Biden from removing IRGC off ‘terror list’,terrorism,Iran Front Page,Iran,Middle East,MENA,https://ifpnews.com/,20220405
Johnny Depp was to have  earned $22.5 m for ‘Pirates’ 6,terrorism,Kuwait Times,Kuwait,Middle East,MENA,https://www.kuwaittimes.com/,20220405
Seeds of hope sprout amidst eco crisis in Aya Charife’s composition Atrophy,terrorism,Gulf Today,UAE,Middle East,MENA,https://www.gulftoday.ae/,20220405
May Day this year will be a huge demonstration of solidarity with the Revolution,regime_instability,Granma,Cuba,Caribbean,Latin America,https://en.granma.cu/,20220405
Syrian Democratic Forces abducted a young girl in Aleppo city on...,organized_crime,Syrian Network for Human Rights,Syria,Middle East,MENA,https://news.sn4hr.org/,20220405
Facebook and Instagram remain banned in Russia as a result of “extremist activities”,terrorism,NewsDay,Zimbabwe,East Africa,Africa,https://www.newsday.co.zw/,20220405
"Kidnappers set up camp in Lagos, invade estate twice in three days,…",military_conflict,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220405
Discos slumber as power sector crisis raises fresh questions over electricity privatisation (2),terrorism,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220405
Imran says Fox News analyst's remarks 'reaffirmation' of US conspiracy behind his ouster,terrorism,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220405
Russia cuts off 2 EU nations from its gas in war escalation,military_conflict,The Bangladesh Today,Bangladesh,South Asia,Asia,https://thebangladeshtoday.com/,20220405
"Dushanbe, Sughd authorities allocate funds to provide one-off aids to war veterans",military_conflict,Asia Plus,Tajikistan,Central Asia,Asia,https://asiaplustj.info/en,20220405
N Korea launches missile toward sea; Kishida calls it threat to peace,military_conflict,Japan Today,Japan,East Asia,Asia,https://japantoday.com/,20220405
"Yoon vows to innovate capabilities to counter North Korea nuke, missile threats",military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220405
North Korea fires missile from Pyongyang area days ahead of Yoon’s inauguration,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220405
"War Veterans Day: Occasion for Romanian officials to honour, praise and express...",military_conflict,Nine O' Clock,Romania,Eastern Europe,Europe,https://www.nineoclock.ro/,20220405
Garry Kasparov in Bucharest: Russian athletes who support Putin’s war should be...,military_conflict,Nine O' Clock,Romania,Eastern Europe,Europe,https://www.nineoclock.ro/,20220405
"As world bids farewell to Madeleine Albright, Czechs mourn loss of compatriot and friend",social_unrest,Radio Prague International,Czechia,Eastern Europe,Europe,https://english.radio.cz/,20220405
Russian Pop Icon Feuds With RT Chief Editor Over Exiled Anti-War Star,military_conflict,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220405
Vardar fans demand action after the opening of a Bulgarian club in Bitola,terrorism,Republika English,North Macedonia,Southern Europe,Europe,https://english.republika.mk/,20220405
"Bosnia's presidency has pledged there will be no war, says US envoy",military_conflict,Euro News (Bosnia and Herzegovina),Bosnia and Herzegovina,Southern Europe,Europe,https://www.euronews.com/tag/bosnia-and-herzegovina,20220405
Comintern Aesthetics: Book Roundtable on Interwar-era Soviet Literary Internationalism on April 12,military_conflict,in-cyprus,Cyprus,Southern Europe,Europe,https://in-cyprus.philenews.com/,20220405
Biden calls for US voters to push back on 'radical' abortion draft ruling,terrorism,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220405
Two prime ministers and two roadmaps clearly not enough to end Libya’s crisis			Opinion,terrorism,Libyan Express,Libya,North Africa,MENA,https://www.libyanexpress.com/,20220405
Two prime ministers and two roadmaps clearly not enough to end Libya’s crisis,terrorism,Libyan Express,Libya,North Africa,MENA,https://www.libyanexpress.com/,20220405
U.S. Senate Passes Non-binding Motion Barring Biden From Moving IRGC Off Terror List U.S. Senate Passes Non-binding Motion Barring Biden From Removing IRGC as Terror Group,terrorism,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220405
'My Brother Died in Others' Wars’: Collateral Damage of Israel-Iran Shadow War,military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220405
"Still Recuperating From ISIS Rule, Yazidis in Iraq Flee North Amid Renewed Violence",terrorism,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220405
Jews join fight against overturning Roe v. Wade as thousands protest in Lower Manhattan,social_unrest,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220405
Britons cut back on meat and fish as cost of living crisis bites,terrorism,Daily Tribune,Bahrain,Middle East,MENA,https://www.newsofbahrain.com/,20220405
"North Korea fires ballistic missile towards sea off east coast, South says",military_conflict,Gulf Daily News,Bahrain,Middle East,MENA,https://www.gdnonline.com/GroupSection/News,20220405
Venezuela showed the U.S. that no coup can succeed against a Revolution of the people,regime_instability,Granma,Cuba,Caribbean,Latin America,https://en.granma.cu/,20220405
New footage shows Russian troops sending stolen Ukrainian items home through Belarus Russian soldiers have been stealing Ukrainian goods since the start of the war.,military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220405
In the time of war: On India’s ties with Europe without upsetting Russia,military_conflict,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220405
"2K

In the time of war: On India’s ties with Europe without upsetting Russia",military_conflict,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220405
Data | Coal crisis: Over 100 thermal power plants have <25% of required stock,terrorism,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220405
Rajasthan: BJP attacks Gehlot govt as it kicks off poll campaigns in Alwar,military_conflict,India Today,India,South Asia,Asia,https://www.indiatoday.in/india,20220405
"Nowhere safe to go, people in disaster-hit areas live in terror as monsoon nears",terrorism,Kathmandu Post,Nepal,South Asia,Asia,https://kathmandupost.com/,20220405
"Above-normal rains could come as a boon, but fertiliser crisis may dampen farmers’ hopes",terrorism,Kathmandu Post,Nepal,South Asia,Asia,https://kathmandupost.com/,20220405
"‘If we normalize export operations, we can get  out of economic crisis quickly’",terrorism,The UB Post,Mongolia,East Asia,Asia,https://theubposts.com/,20220405
US doesn’t exclude more missile defense in South Korea after North’s latest test,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220405
"Odesa city leaders grapple with sea mines, missiles, impending start of resort season",military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220405
Adam Bodnar: President Duda Decided to Further Escalate Poland's Rule of Law Crisis [OPINION],terrorism,Wyborcza.pl,Poland,Eastern Europe,Europe,"https://wyborcza.pl/0,173236.html?disableRedirects=false/en",20220405
Smola a Hrušky has released a song to celebrate one of Slovakia's national parks,terrorism,The Slovak Spectator,Slovakia,Eastern Europe,Europe,https://spectator.sme.sk/,20220405
PM’s Security Advisor: Hungary Could See More Refugee Arrivals after Transcarpathia Missile Attack,military_conflict,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220405
"Hungary could see more refugee arrivals after Transcarpathia missile attack, says Orbán’s advisor",military_conflict,Daily News Hungary,Hungary,Eastern Europe,Europe,https://dailynewshungary.com/,20220405
“The real crisis has only begun”: Surviving the Virus in New York Migrant Neighborhoods,terrorism,El Faro,El Salvador,Central America,Latin America,https://elfaro.net/es/casos/ef_english,20220405
"Riots in Sweden: the integration of immigrants is a failure, according to the Prime Minister",social_unrest,Morocco Times,Morocco,North Africa,MENA,https://moroccotimes.tv/category/morocco-news/,20220405
Former MP Mohamed Anwar El-Sadat comments on 'pressuring' Mohamed Morsi video in Ikhtiyar,military_conflict,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220405
"UAE: More than 1,000 Emiratis apply for Anwar Gargash Diplomatic Academy’s diploma programme",military_conflict,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220405
"Fifth columnists in military: CDS, Gen Irabor expresses outrage over troops’ connivance with terrorists, bandits",terrorism,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220405
"Terrorists using armour piercing bullets from Afghanistan in J-K, Indian Army ordering new bulletproof jackets",terrorism,Tajikistan News,Tajikistan,Central Asia,Asia,https://www.tajikistannews.net/,20220405
"Techniques of negotiation in hostage and crisis situations, has been the focus of a five-day",terrorism,Asia Plus,Tajikistan,Central Asia,Asia,https://asiaplustj.info/en,20220405
The weaponization of religion: How the Kremlin is using Christian fundamentalism to advance Moscow’s agenda,terrorism,Den,Ukraine,Eastern Europe,Europe,https://day.kyiv.ua/en/newspaper,20220405
"6K

Train journey time from Mangaluru and Karwar to Bengaluru will reduce from June 1",military_conflict,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220405
Zelensky Says ‘Russia Has Forgotten All the Lessons of World War II’ Regarding Anti-Semitism,military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220405
Trial for “Death Squad Dossier” Ties Guatemalan Wartime Atrocities to Current Criminal Networks,organized_crime,El Faro,El Salvador,Central America,Latin America,https://elfaro.net/es/casos/ef_english,20220405
Maduro Warns of Plot by Colombia’s Duque to Kill Venezuelan Security Forces and Sow Unrest at Border,social_unrest,Venezuelanalysis,Venezuela,South America,Latin America,https://venezuelanalysis.com/,20220405
"The president is exercising his legal prerogative, but doing so will trigger (another) unprecedented institutional crisis",terrorism,The Brazilian Report,Brazil,South America,Latin America,https://brazilian.report/,20220405
"A refuge from terror in Niger, as UN chief pledges to be voice for the displaced",terrorism,Saudi Gazette,Saudi Arabia,Middle East,MENA,https://saudigazette.com.sa/,20220405
Garry Kasparov in Bucharest: Russian athletes who support Putin’s war should be banned from all...,military_conflict,Nine O' Clock,Romania,Eastern Europe,Europe,https://www.nineoclock.ro/,20220405
Is Russia planning to invade Moldova? Meduza turns to political scientist Dionis Cenusa for insight,military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220405
"Sylvan Adams: ‘My father fought in the War of Independence, and I have returned home’",military_conflict,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220405
Film industry says reopening movie theatres at 50 percent capacity will not be enough to recoup losses and expenses,regime_instability,The Bhutanese,Bhutan,South Asia,Asia,https://thebhutanese.bt/,20220405
Price tag protest St. Petersburg artist faces prison time for spreading information about civilian deaths in besieged Mariupol,social_unrest,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220405
Top Russian diplomat Sergei Lavrov has accused NATO of fighting a proxy war by supplying military,military_conflict,Asia Plus,Tajikistan,Central Asia,Asia,https://asiaplustj.info/en,20220405
Open Democracy article --  Tajikistan Has a Special Relationship with Russia. Could War Change That?,military_conflict,Asia Plus,Tajikistan,Central Asia,Asia,https://asiaplustj.info/en,20220405
‘Who caused this unemployment — Nazis or our government?’ The Dagestani soldiers dying in Putin’s war,military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220405
Garry Kasparov in Bucharest: Russian athletes who support Putin’s war should be banned from all international competitions,military_conflict,Nine O' Clock,Romania,Eastern Europe,Europe,https://www.nineoclock.ro/,20220405
EcoMin Spataru: Romania will become the first country that could use the newest version of Patriot system on the ground,social_unrest,Nine O' Clock,Romania,Eastern Europe,Europe,https://www.nineoclock.ro/,20220405
"'Grandpa, did you kill people?' Meduza reports from the ground in the Donbas, the war's current epicenter",military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220405
Russian missile hits Kramatorsk train station The attack killed at least 50 civilians and overwhelmed local hospitals,military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220405
How much do war veterans living in other Central Asia’s nations get on the occasion of Victory Day?,military_conflict,Asia Plus,Tajikistan,Central Asia,Asia,https://asiaplustj.info/en,20220405
‘A mockery of the law and common sense’ Meduza translates Ivan Safronov’s remarks from the first day of his closed-door treason trial,regime_instability,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220405
"News Analysis: Gunmen kill Derashe Special Woreda Admin in volatile SNNP, abduct eight Indians; officials vow order",organized_crime,Addis Standard,Ethiopia,East Africa,Africa,https://addisstandard.com/,20220405
After-crisis development: how the email design platform attracted more than half a million customers and created its own email templates,terrorism,Den,Ukraine,Eastern Europe,Europe,https://day.kyiv.ua/en/newspaper,20220405
Secretary General of CoE called on Moldova’s state institutions to avoid constitutional crisis. Politicians took it the way they wanted.,terrorism,Moldova.org,Moldova,Eastern Europe,Europe,https://www.moldova.org/en/category/politics/,20220405
No clear answer from the Government about the opening of a Bulgarian club in Bitola named after a Nazi collaborator,terrorism,Republika English,North Macedonia,Southern Europe,Europe,https://english.republika.mk/,20220405
"Ukrainian Women Who Fled War Report Ever More Cases of Rape by Russian Troops, Polish Women's Rights Activist Says",military_conflict,Wyborcza.pl,Poland,Eastern Europe,Europe,"https://wyborcza.pl/0,173236.html?disableRedirects=false/en",20220405
88% of Sri Lankans are  severely suffering  in present crisis Report by the independent Centre for  Policy Alternatives,terrorism,Daily Mirror,Sri Lanka,South Asia,Asia,https://www.dailymirror.lk/,20220405
The Russian loan agreement declared unconstitutional – escaping the trap of excessive debt or missing a chance to overcome the crisis?,terrorism,Moldova.org,Moldova,Eastern Europe,Europe,https://www.moldova.org/en/category/politics/,20220405
ICC arbitration awards Cypriot Olin Euro 18 million against Libyan state for expropriation and violation of national treatment and Fair and Equitable Treatment,social_unrest,Libya Herald,Libya,North Africa,MENA,https://www.libyaherald.com/,20220405
"War Veterans Day: Occasion for Romanian officials to honour, praise and express their gratitude to the war veterans for their...",military_conflict,Nine O' Clock,Romania,Eastern Europe,Europe,https://www.nineoclock.ro/,20220405
"Kira Yarmysh’s new novel, ‘Harassment’ Alexey Navalny’s press secretary discusses books and personal responsibility in times of war and emigration",military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220405
"With the club embroiled in crisis, TV mogul Marcelo Tinelli announces he will step down as president of San Lorenzo de Almagro.",terrorism,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220405
Remnants of a missile fired by Syrian regime forces at Daraa al Balad area in Daraa city on September 5,military_conflict,Syrian Network for Human Rights,Syria,Middle East,MENA,https://news.sn4hr.org/,20220405
‘Russia was already failing before the war’ Economist Daron Acemoglu on stopping Putin with sanctions and the difficult path to democracy,military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220405
Researchers and private firms are analyzing the best ways to protest and restore Brazil's deforested biomes. Scientists say focusing on secondary vegetation is key,social_unrest,The Brazilian Report,Brazil,South America,Latin America,https://brazilian.report/,20220405
Remnants of missiles fired by Syrian regime at farmland in the vicinity of Tal Ghazal village in Hama suburbs on March 28,military_conflict,Syrian Network for Human Rights,Syria,Middle East,MENA,https://news.sn4hr.org/,20220405
"Toxic positivity Desperate to convince citizens the war won't change their daily lives, the Russian authorities are flooding the airwaves with “positive” news stories",military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220405
"Remnants of a missile loaded with cluster munitions fired by Russian forces at an area of fuel burners in Tarhin, east Aleppo on March...",military_conflict,Syrian Network for Human Rights,Syria,Middle East,MENA,https://news.sn4hr.org/,20220405
Manipulating yesterday Political scientist Gulnaz Sharafutdinova on how Putin’s elite — and not the ‘mentality of the Russian people’ — laid the groundwork for war,military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220405
Filmmaker Makes a Doc About America’s Most Radical Family and Finds His Mother Israeli Filmmaker Makes a Documentary About America’s Most Radical Family and Finds His Mother,terrorism,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220405
"‘I prayed, I wept, I cursed’ In 2014, many Luhansk residents fled the city and built new lives elsewhere. In February 2022, war found them again.",military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220405
Head of Palestinian NGO Labeled a Terrorist Group by Israel Barred From U.S. Travel Head of Palestinian NGO Labeled a Terrorist Group by Israel Barred From Traveling to U.S.,terrorism,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220405
"Joe Biden on Tuesday urged US voters to defend access to abortion, describing as “radical” a draft Supreme Court ruling that suggested the conservative-dominated high court was poised to shred nearly 50 years of constitutional protections by striking down the nationwide right.",terrorism,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220405
PKK roadside bomb kills Danish tourist in northern Iraq,terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220408
Jihadist attack kills 11 Egypt troops,terrorism,Daily Nation,Kenya,East Africa,Africa,https://nation.africa/kenya,20220408
Jihadist attack kills 11 Egypt troops,terrorism,The Citizen,Tanzania,East Africa,Africa,https://www.thecitizen.co.tz/,20220408
Arab countries condemn Sinai terrorist attack,terrorism,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220408
Oman condemns terrorist attack in Egypt,terrorism,Muscat Daily,Oman,Middle East,MENA,https://www.muscatdaily.com/,20220408
GCC condemn deadly terrorist attack in Sinai,terrorism,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220408
"Libya condemns Sinai terrorist attack, backs Egypt's efforts to combat terrorism",terrorism,Egypt Today,Egypt,North Africa,MENA,https://www.egypttoday.com/Section/News/1,20220408
Terror groups threaten rocket strikes if Israel resumes targeted killings,terrorism,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220408
"Egyptian Armed Forces foils terrorist attack in Sinai, an officer and 10 soldiers killed",terrorism,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220408
"US condemns Sinai terrorist attack, affirms partnership with Egypt in confronting terrorism",terrorism,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220408
"Turkey, UK, Italy condemn terrorist attack in Sinai",terrorism,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220408
Kuwait condemns deadly terrorist attack in Egypt’s Sinai,terrorism,Arab Times,Kuwait,Middle East,MENA,http://www.arabtimesonline.com/news/#,20220408
"Serbia, China honor Chinese martyrs killed in NATO bombing",terrorism,China Daily,China,East Asia,Asia,https://www.chinadaily.com.cn/,20220408
National Council For Human Rights condemns Sinai terrorist attack,terrorism,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220408
Egypt’s President Sisi mourns victims of Sinai terrorist attack,terrorism,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220408
EU delegation to Egypt condemns terrorist attack in Sinai,terrorism,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220408
St Catherine clergy declares war on crime,military_conflict,Jamaica Star,Jamaica,Caribbean,Latin America,http://jamaica-star.com/,20220408
"Uprising CFA holds first Islamic conference, Iftar",regime_instability,The Point,Gambia,West Africa,Africa,https://thepoint.gm/,20220408
