Headline,Category,Name,Country,Region,Continent,Site,Collected
Cricket youngsters set sights on Under-19 World Cup,None,Botswana Gazette,Botswana,South Africa,Africa,https://www.thegazette.news/,20220223
Over 3.2 mln taxpayers file tax return forms,None,Antara News,Indonesia,Southeast Asia,Asia,https://en.antaranews.com/,20220223
Berlusconi denies marriage plans,None,ANSA English,Italy,Southern Europe,Europe,https://www.ansa.it/english/news/general_news/general_news.shtml,20220223
Historic Center of Lima: What to do in February,None,Andina,Peru,South America,Latin America,https://andina.pe/ingles/,20220223
"La Cebolla: Colombia, land of the free",None,The Bogot� Post,Colombia,South America,Latin America,https://thebogotapost.com/,20220223
"8 best fitness trackers to get moving in UAE, for 2022",None,Gulf News,UAE,Middle East,MENA,https://gulfnews.com/,20220223
"25/10/2021Monday, 25 de October de 2021",None,El Faro,El Salvador,Central America,Latin America,https://elfaro.net/es/casos/ef_english,20220223
Technology to play key role in Bangladesh’s graduation: Japanese envoy,None,The Bangladesh Today,Bangladesh,South Asia,Asia,https://thebangladeshtoday.com/,20220223
Urgent Consultations  Underway About Conflict  Prevention: Ghani,None,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220225
InLife and Insular Foundation extend assistance to Typhoon Odette-affected communities,None,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220225
An anti-narcotics scan will be carried out on all Ecuadorian exports,None,The Cuenca Dispatch,Ecuador,South America,Latin America,https://thecuencadispatch.com/,20220225
HUSSEIN: Somalia faces a momentous presidential election,None,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220225
5 hidden exotic paradises of Turkey,None,H�rriyet Daily News,Turkey,Middle East,MENA,https://www.hurriyetdailynews.com/,20220225
Non-working Directors Suffer WHT Not PAYE,None,Botswana Gazette,Botswana,South Africa,Africa,https://www.thegazette.news/,20220225
Former Uruguayan President finds Putin very much like Hitler,None,Merco Press Uruguay,Uruguay,South America,Latin America,https://en.mercopress.com/uruguay,20220225
I liked the purple the best,None,The Cuenca Dispatch,Ecuador,South America,Latin America,https://thecuencadispatch.com/,20220225
"Sharjah Safari opens: Ticket rates for walking tours, private guides announced",None,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220225
Look here the great topics of the moment,None,�ltimas Noticias,Venezuela,South America,Latin America,https://en.ultimasnoticias.com.ve/,20220225
An unauthorized open-air ‘library’ on Dhaka University campus raises eyebrows,None,The Bangladesh Today,Bangladesh,South Asia,Asia,https://thebangladeshtoday.com/,20220225
"Bill Gates hails Pakistan’s innovation in controlling COVID-19, polio",None,The News International,Pakistan,South Asia,Asia,https://www.thenews.com.pk/latest/category/national,20220225
Kosovo decides today on sanctions against Russia,None,Kosova Press,Kosovo,Southern Europe,Europe,https://kosovapress.com/en/,20220225
￼The police and the Central Bank scandal. Ignore their press release,None,The Standard,Gambia,West Africa,Africa,https://standard.gm/,20220225
Spotlight | Disruption Ahead: Omicron & Travel Commotion in Mexico,None,Mexico Today,Mexico,North America,Latin America,https://mexicotoday.com/,20220225
Rose price spikes ahead of Valentine’s Day in Ho chi Minh City,None,Tuoi Tre News,Vietnam,Southeast Asia,Asia,https://tuoitrenews.vn/,20220225
EDITORIAL: A rigged election is more dangerous than none,None,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220225
Global Initiative to Empower Eritrean Grassroots Movement (GI),None,Awate,Eritrea,East Africa,Africa,http://awate.com/,20220225
How Chinese-built railway is shaping integration in the Horn of Africa,None,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220228
Polish consumer sentiment inches up in February: stats office,None,Polskie Radio,Poland,Eastern Europe,Europe,https://www.polskieradio.pl/395,20220228
"Task force created to probe into Infanta, Quezon reelectionist mayor's ambush",None,Manila Bulletin,Phillipines,Southeast Asia,Asia,https://mb.com.ph/news/,20220228
New fast-spreading subvariant of Omicron is ’cause for concern’ and could rate its own Greek letter,None,Cuenca High Life,Ecuador,South America,Latin America,https://cuencahighlife.com/,20220228
"A look into Ruto, Raila's plan for the youth",None,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220228
Gov’t can’t afford to increase Intern Allowances – Rakgare,None,Botswana Gazette,Botswana,South Africa,Africa,https://www.thegazette.news/,20220228
PNP: Health protocols vs COVID-19 will still be strictly enforced during Alert Level 1,None,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220228
Rural real estate market: how much does a hectare of land...,None,Rio Times,Brazil,South America,Latin America,https://www.riotimesonline.com/,20220228
"In worst year for femicides, protocols not routinely followed",None,The Cuenca Dispatch,Ecuador,South America,Latin America,https://thecuencadispatch.com/,20220228
"ÚN data: For people, inflation goes hand in hand with the dollar and speculation",None,�ltimas Noticias,Venezuela,South America,Latin America,https://en.ultimasnoticias.com.ve/,20220228
"Govt plans generating more 2,883 MW power in next 6 yrs",None,The Bangladesh Today,Bangladesh,South Asia,Asia,https://thebangladeshtoday.com/,20220228
One death and 81 new cases of COVID-19 in Kosovo,None,Kosova Press,Kosovo,Southern Europe,Europe,https://kosovapress.com/en/,20220228
￼CBG TO CREATE A DEVELOPMENT BANK,None,The Standard,Gambia,West Africa,Africa,https://standard.gm/,20220228
"The Venezuelanalysis Podcast Episode 05: Campesinos, Class Struggle and the Land",None,Venezuelanalysis,Venezuela,South America,Latin America,https://venezuelanalysis.com/,20220228
The tennis star and the virus,None,EL PA�S,Spain,Southern Europe,Europe,https://english.elpais.com/,20220302
Promateris posts a record revenue growth of 62%…,None,Nine O' Clock,Romania,Eastern Europe,Europe,https://www.nineoclock.ro/,20220302
"Nijel, Amantle can reign supreme again – Dube",None,Botswana Gazette,Botswana,South Africa,Africa,https://www.thegazette.news/,20220302
Former PM Antall 30 Years Ago: Naive to Think Russia Gave Up on Central Europe,None,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220302
"Vietnam’s single-day Covid tally hits new peak at 110,280",None,VnExpress,Vietnam,Southeast Asia,Asia,https://e.vnexpress.net/,20220302
"Sindh announces closure of schools, colleges on March 1",None,The News International,Pakistan,South Asia,Asia,https://www.thenews.com.pk/latest/category/national,20220302
Legal Committee of Chamber of Deputies votes Report…,None,Nine O' Clock,Romania,Eastern Europe,Europe,https://www.nineoclock.ro/,20220302
The Dolphins Are Disappearing but Mangroves Give Hope to New Life in Rio's Guanabara Bay,None,Folha International,Brazil,South America,Latin America,https://www1.folha.uol.com.br/internacional/en/,20220302
Chamber calls for balanced spending,None,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220302
Bantaba – Dr Ebrima Jagne,None,The Standard,Gambia,West Africa,Africa,https://standard.gm/,20220302
Simona Halep eliminated in the first round in Doha,None,The Romania Journal,Romania,Eastern Europe,Europe,https://www.romaniajournal.ro/,20220302
Zelensky says he will resume negotiations with Russia once its shelling has stopped 20:26 | 01.03.22,None,Republika English,North Macedonia,Southern Europe,Europe,https://english.republika.mk/,20220302
Urban Expo and Forum 2022: to be held at Tripoli Sports City from 20 to 23 March,None,Libya Herald,Libya,North Africa,MENA,https://www.libyaherald.com/,20220302
Social Media Marketing for Franchises is Meant for Women,None,Buenos Aires Herald,Argentina,South America,Latin America,https://buenosairesherald.com/,20220302
Spanish language: Do you know your eggs?,None,The Bogot� Post,Colombia,South America,Latin America,https://thebogotapost.com/,20220302
"US Defense Secretary: “5G networks, industry and aid, China and Russia exploit the virus to have more power in Italy”",None,La Stampa,Italy,Southern Europe,Europe,https://www.lastampa.it/esteri/la-stampa-in-english/,20220304
Human error likely cause of nationwide blackout; Taipower executives offer to resign,None,Focus Taiwan,Taiwan,East Asia,Asia,https://focustaiwan.tw/,20220304
Bollywood stars at Jai Anmol Ambani's wedding,None,Gulf News,UAE,Middle East,MENA,https://gulfnews.com/,20220304
ST CloseUp: Becoming an influencer in 30 days,None,The Straits Times,Singapore,Southeast Asia,Asia,https://www.straitstimes.com/singapore,20220304
Egis favipiravir drug licenced for Covid-19 treatment,None,Budapest Times,Hungary,Eastern Europe,Europe,https://www.budapesttimes.hu/,20220304
Elizabeth Bandason: Shaping the future of farming with science,None,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220304
Czech female amateur cyclist beats the pros,None,Prague Monitor,Czechia,Eastern Europe,Europe,https://praguemonitor.com/,20220304
TAIPEI (Taiwan News) — The number of passengers flying to and from Taiwan ...,None,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220304
"Eying more U.S.’s financial eases, IEA ensures…",None,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220304
"Zelensky discusses situation at Zaporizhzhia NPP with Trudeau, Freeland",None,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220304
Peru: Business capacity limits no longer required,None,Andina,Peru,South America,Latin America,https://andina.pe/ingles/,20220304
"Covid: Pandemic Triggers 25% Rise in Anxiety & Depression, Globally",None,Ethiopian Monitor,Ethiopia,East Africa,Africa,https://ethiopianmonitor.com/,20220304
Bryce Harper jokes about playing in Taiwan amid MLB lockout,None,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220307
Russia-Ukraine turmoil triggers market stress,None,Gulf News,UAE,Middle East,MENA,https://gulfnews.com/,20220307
"Over RM120mil lost to scams in Johor so far this year, say police",None,The Star,Malaysia,Southeast Asia,Asia,https://www.thestar.com.my/,20220307
Košice steelworks to invest more than €1 billion into modernisation,None,The Slovak Spectator,Slovakia,Eastern Europe,Europe,https://spectator.sme.sk/,20220307
"Carefully study next steps on suspension of fuel excise tax, Villanueva tells gov’t",None,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220307
Bullets reveal Charity Shield boycott threat,None,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220307
US state secretary visits Poland,None,Polskie Radio,Poland,Eastern Europe,Europe,https://www.polskieradio.pl/395,20220307
North Korea Market Trends,None,Daily NK,North Korea,East Asia,Asia,https://www.dailynk.com/english/,20220307
HRW Concerned By Censorship of Afghan Media,None,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220307
More than 200 Zambales schools resume in-person classes,None,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220307
"Quito drinks from its wetlands, perhaps too much",None,The Cuenca Dispatch,Ecuador,South America,Latin America,https://thecuencadispatch.com/,20220307
"Ethiopia to Open Embassy in Pakistan, Eyes Strong Economic Ties",None,Ethiopian Monitor,Ethiopia,East Africa,Africa,https://ethiopianmonitor.com/,20220307
Star swimmer to sit out of SEA Games 31,None,VnExpress,Vietnam,Southeast Asia,Asia,https://e.vnexpress.net/,20220309
"Majlisi Milli (Tajikistan�s upper chamber of parliament) Speaker Rustam Emomali, who",None,Asia Plus,Tajikistan,Central Asia,Asia,https://asiaplustj.info/en,20220309
UN Chief Calls on  Taliban to Immediately Halt Offensive,None,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220309
UK: We shall recognize Somaliland with conditions,None,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220309
U.S. appoints two women to top posts for Afghanistan,None,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220309
"Spotlight: what are the differences between a cold, flu, and Coronavirus?",None,Spain in English,Spain,Southern Europe,Europe,https://www.spainenglish.com/,20220309
Orbán: New EU migration pact could force Hungary to welcome migrants,None,Budapest Times,Hungary,Eastern Europe,Europe,https://www.budapesttimes.hu/,20220311
Ukraine did not develop any weapons of mass destruction - president,None,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220311
"Karolina Pliskova, Camilia Giorgi advance to Montreal final",None,Prague Monitor,Czechia,Eastern Europe,Europe,https://praguemonitor.com/,20220311
Canada’s economy seen growing in January after strong…,None,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220311
The foreign policy lesson Chile can draw…,None,Chile Today,Chile,South America,Latin America,https://chiletoday.cl/,20220311
There is nothing personal between Sonko and me — Kananu,None,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220311
Ministry floats tender for sewage pipeline replacement,None,Jordan News,Jordan,Middle East,MENA,https://www.jordannews.jo/Category/1/National,20220311
INFLUENCER SPOT WITH HEY NYENAAA,None,Botswana Gazette,Botswana,South Africa,Africa,https://www.thegazette.news/,20220311
Castle Hill and ski resort: 5 reasons to visit Mozyr,None,Minsk Herald,Belarus,Eastern Europe,Europe,https://minskherald.com/,20220311
Inside Infectious Diseases Hospital amid Coronavirus Outbreak,None,Albanian Daily News,Albania,Southern Europe,Europe,https://www.albaniandailynews.com/,20220311
Bolsonaro Minister Offers Hotline to Anti-Vaccination People who Experience Discrimination,None,Folha International,Brazil,South America,Latin America,https://www1.folha.uol.com.br/internacional/en/,20220311
The Green Rush Special: SA's cannabis opportunity,None,Mail & Guardian,South Africa,South Africa,Africa,https://mg.co.za/,20220314
Poor preps halted our progress – Motshegare,None,Botswana Gazette,Botswana,South Africa,Africa,https://www.thegazette.news/,20220314
Zambia’s Former President Banda Dies at 85,None,Ethiopian Monitor,Ethiopia,East Africa,Africa,https://ethiopianmonitor.com/,20220314
"Edible oil’s VAT at production, trading stages waived",None,The Daily Star,Bangladesh,South Asia,Asia,https://www.thedailystar.net/english,20220314
Commission resumes debate on ‘abortion in case of rape’ in Ecuador,None,The Cuenca Dispatch,Ecuador,South America,Latin America,https://thecuencadispatch.com/,20220314
Some Of The Reasons Two Piece Set Is In Trend,None,The Rwandan,Rwanda,East Africa,Africa,https://www.therwandan.com/,20220314
Composting toilet is alternative solution for clean water crisis: BRIN,None,Antara News,Indonesia,Southeast Asia,Asia,https://en.antaranews.com/,20220314
The Value of a Volcano,None,El Faro,El Salvador,Central America,Latin America,https://elfaro.net/es/casos/ef_english,20220314
Intra-Rwandan dialogue is crucial for peace in the Great Lakes,None,The Rwandan,Rwanda,East Africa,Africa,https://www.therwandan.com/,20220314
Iran says US has to make decision on reviving nuclear deal,None,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220314
Various Job Vacancies at Industrial Company,None,Arab Times,Kuwait,Middle East,MENA,http://www.arabtimesonline.com/news/#,20220314
"Europe's week: COVID pass, Schengen, Hungary and corruption fight",None,Euro News (Slovenia),Slovenia,Southern Europe,Europe,https://www.euronews.com/tag/slovenia,20220316
Turkmen Special Services Pursue Green Card Applicants,None,Turkmen.news,Turkmenistan,Central Asia,Asia,https://en.turkmen.news/,20220316
"'To free yourself from mental afflictions, you have to study your mind'",None,Kathmandu Post,Nepal,South Asia,Asia,https://kathmandupost.com/,20220316
Health insurance now required for many Colombian visa applications,None,The Bogot� Post,Colombia,South America,Latin America,https://thebogotapost.com/,20220316
"Turkey important country for EU, bloc's official says",None,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220316
Life-long education is the answer to the lack of a skilled labour force,None,The Slovak Spectator,Slovakia,Eastern Europe,Europe,https://spectator.sme.sk/,20220316
AIIB President: We are glad to cooperate with Uzbekistan,None,UzDaily.com,Uzbekistan,Central Asia,Asia,https://www.uzdaily.uz/en,20220316
US law bans ‘inaccurate’ Taiwan maps,None,Taipei Times,Taiwan,East Asia,Asia,https://www.taipeitimes.com/News/taiwan,20220316
Finance Minister Rogelio Ramirez De la O attends LatinFinance Summit in...,None,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220316
"Lecturers, rectorate agree to settle SBM ITB autonomy dispute",None,The Jakarta Post,Indonesia,Southeast Asia,Asia,https://www.thejakartapost.com/indonesia,20220316
King meets German president in Berlin,None,Jordan News,Jordan,Middle East,MENA,https://www.jordannews.jo/Category/1/National,20220316
Rainfall expected across many areas of Egypt this week,None,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220318
Ukraine to Call on Russia To Be Banned from Paralympic Games,None,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220318
Guzmán: The opposition will be defeated if it doesn’t unite,None,The Bogot� Post,Colombia,South America,Latin America,https://thebogotapost.com/,20220318
Group loyal to Haftar and in support of PM-designate threatens to blockade Libya’s oil,None,The Libya Observer,Libya,North Africa,MENA,https://www.libyaobserver.ly/,20220318
Presentador de programa de TCS demandado por su expareja,None,Diario 1,El Salvador,Central America,Latin America,http://diario1.com/,20220318
Marine  Vanguard Lands in Kabul as  US Speeds Up  Evacuations,None,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220321
Are you happy to accept cookies?,None,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220321
"Karzai Congratulates Year-1401 for Afghans, Calling on Parents to Send Children to Schools",None,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220321
Is your cholesterol level a death sentence? Avoid the marketing gimmicks,None,EL PA�S,Spain,Southern Europe,Europe,https://english.elpais.com/,20220321
Taiwan's crypto exchange MaiCoin mulls Nasdaq listing,None,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220321
MPs urge federal govt to place ketum under Dangerous Drugs Act,None,Malay Mail,Malaysia,Southeast Asia,Asia,https://www.malaymail.com/news/malaysia,20220321
How the Czech Republic deals with online casinos compared to the U.S.,None,Prague Post,Czechia,Eastern Europe,Europe,https://www.praguepost.com/,20220321
"Process of appointing the city manager is above board, says eThekwini mayor",None,IOL Daily News,South Africa,South Africa,Africa,https://www.iol.co.za/dailynews,20220323
Clash between vested powers and tradition,None,Daily Mirror,Sri Lanka,South Asia,Asia,https://www.dailymirror.lk/,20220323
Dismantling democracy is antithetical to bitcoin,None,El Faro,El Salvador,Central America,Latin America,https://elfaro.net/es/casos/ef_english,20220323
"August 14,2021  | National",None,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220323
Plastic pollution cuts power in DRC - VIDEO,None,Daily Nation,Kenya,East Africa,Africa,https://nation.africa/kenya,20220323
Hinds promises better-secured prison facilities,None,Newsday,Trinidad and Tobago,Caribbean,Latin America,https://newsday.co.tt/,20220323
Former CIA chief: Russia 'surprisingly unprofessional',None,Tajikistan News,Tajikistan,Central Asia,Asia,https://www.tajikistannews.net/,20220323
"AT News KABUL: MTN, an Afghan private telecommunication company is rebranding to reflect its evoluti…",None,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220328
‘Not just extra paperwork’: What it’s like moving to Italy after Brexit,None,The Local (Italy),Italy,Southern Europe,Europe,https://www.thelocal.it/,20220328
Taiwan mixed doubles pair reach quarterfinals at WTT Doha tournament,None,Focus Taiwan,Taiwan,East Asia,Asia,https://focustaiwan.tw/,20220328
"Sharjah resident wins Dh18,000 cash prize after shedding 36kg in weight loss challenge",None,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220328
"Interactive: Fancy a dunk in the longkang, kids?",None,The Straits Times,Singapore,Southeast Asia,Asia,https://www.straitstimes.com/singapore,20220328
PM Candidate Márki-Zay Calls on Christians Not to Vote for Fidesz,None,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220328
Oscars holds moment of silence for Ukraine,None,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220328
FDH Bank netball deal ends without throw-off,None,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220328
"Angelina Jolie gives shout-out to Afghan Film ‘Hava, Maryam, Ayesha’",None,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220330
"Somalia: Four killed, seven injured in Bossaso explosion",None,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220330
Former Afghan president Hamid Karzai slams Pakistani ‘propaganda’ on Afghanistan,None,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220330
TRAVEL: Unvaccinated non-EU tourists still can’t visit Spain in April,None,The Local (Spain),Spain,Southern Europe,Europe,https://www.thelocal.es/category/spain-news/,20220330
COVID-19: Local infections highest since June last year,None,Taipei Times,Taiwan,East Asia,Asia,https://www.taipeitimes.com/News/taiwan,20220330
Foo Fighters cancels tour events after death of Hawkins,None,Gulf News,UAE,Middle East,MENA,https://gulfnews.com/,20220330
How scammers are buying bank accounts of youth for misuse,None,The Straits Times,Singapore,Southeast Asia,Asia,https://www.straitstimes.com/singapore,20220330
Wandering sculptures go on tour,None,The Slovak Spectator,Slovakia,Eastern Europe,Europe,https://spectator.sme.sk/,20220330
Siam Makro to add two stores Cambodia,None,Khmer Times,Cambodia,Southeast Asia,Asia,https://www.khmertimeskh.com/,20220404
‘Media outlets should not be penalized for professional misconduct’,None,The UB Post,Mongolia,East Asia,Asia,https://theubposts.com/,20220404
Comfort food from a comfy shack,None,Phnom Penh Post,Cambodia,Southeast Asia,Asia,https://www.phnompenhpost.com/,20220406
Hokim of Uchtepa district appointed,None,Gazeta.u,Uzbekistan,Central Asia,Asia,https://www.gazeta.uz/en/,20220406
"August 03,2021  by",None,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220406
SANITARY PADS: Organisation comes to the rescue of women living ...,None,The Chronicle,Zimbabwe,East Africa,Africa,https://www.chronicle.co.zw/,20220406
Senators Hope to Wrap Up Draft of  Infrastructure Bill Sunday,None,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220406
Iannis Xenakis Tribute | Athens | April 10,None,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220406
LASUED VC seeks lasting solutions to sickle cell disorder,None,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220412
"Deputy Speakers, police chief meet student protesters, hear demands",None,Antara News,Indonesia,Southeast Asia,Asia,https://en.antaranews.com/,20220412
US Congress members visit a breakaway region in Somalia,None,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220412
6 Traditional Desserts of Costa Rican Cuisine,None,The Costa Rica News,Costa Rica,Central America,Latin America,https://thecostaricanews.com/,20220412
Take delight in Banana Island Resort Doha’s Ramadan offers,None,Qatar Tribune,Qatar,Middle East,MENA,https://www.qatar-tribune.com/,20220412
Is Reading a Punishment?,None,Ambergris Today,Belize,Central America,Latin America,https://www.ambergristoday.com/,20220412
Karzai condemns Imran Khan’s ‘divisive’ remarks,None,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220415
Inflation hits fresh high in March,None,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220415
Program expanded to people with hearing problem,None,Taipei Times,Taiwan,East Asia,Asia,https://www.taipeitimes.com/News/taiwan,20220415
"Thailand's paradise-on-earth Maya Bay reopens, no more over-tourism",None,The Straits Times,Singapore,Southeast Asia,Asia,https://www.straitstimes.com/singapore,20220415
KSH: February construction output growth near three-year high,None,Budapest Times,Hungary,Eastern Europe,Europe,https://www.budapesttimes.hu/,20220415
A New European Dunkirk,None,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220415
Mombasa politician Mwatsahu narrates shooting experience,None,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220415
How Black Female Entrepreneurs Can Achieve Startup Success in 2022,None,Prague Monitor,Czechia,Eastern Europe,Europe,https://praguemonitor.com/,20220415
UN Chief Calls For Independent Probe into Mass Graves In Kyiv Suburb,None,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220415
Media Watchdogs Call for Formation of Media Violation Commission,None,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220422
1m Malawians fully vaccinated against Covid,None,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220422
96% of brands in Nigeria leverage social media —Report,None,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220422
The Greek element at Cannes,None,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220422
CECC updates rules for COVID-19 hospitalization,None,Taipei Times,Taiwan,East Asia,Asia,https://www.taipeitimes.com/News/taiwan,20220422
In sickness and in health: MP Baey Yam Keng and his wife on battling cancer and effects of stroke,None,The Straits Times,Singapore,Southeast Asia,Asia,https://www.straitstimes.com/singapore,20220422
“The work of a lifetime is gone” – the heartbreaking story of a Hungarian figure skater,None,Daily News Hungary,Hungary,Eastern Europe,Europe,https://dailynewshungary.com/,20220422
Living a life of lies comes at a cost,None,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220422
Cartoon: Ministry of (dis)Information,None,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220425
One billion doses of vaccine for poor Countries,None,La Stampa,Italy,Southern Europe,Europe,https://www.lastampa.it/esteri/la-stampa-in-english/,20220425
TAIPEI (Taiwan News) — A Ministry of Culture-sponsored art exchange progra...,None,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220425
UAE: Hiring a domestic worker? Here are 3 packages you can opt for,None,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220425
Shariah court sentences Petaling Jaya MP Maria Chin to one week jail for ‘insulting’ Islamic judicial system,None,Malay Mail,Malaysia,Southeast Asia,Asia,https://www.malaymail.com/news/malaysia,20220425
Speed Skater Shaoang Liu Wins Four Gold Medals at World Championships,None,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220425
Belarus and China: Commerce Before Politics,None,Minsk Herald,Belarus,Eastern Europe,Europe,https://minskherald.com/,20220425
NSE lost Sh176 billion in Q1 on investor flight,None,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220425
"Fiction: “I Came, I Saw, I Ate Obwarzanki”: The Roman Origins of Krakow",None,Krakow Post,Poland,Eastern Europe,Europe,http://www.krakowpost.com/,20220425
"Beautiful school environment means nothing without quality teachers  — Ajiboye, TRCN boss",None,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220430
More action needed in tackling climate change,None,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220430
"Cartoon: Pastor sees cliff, Baba sees…",None,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220430
Independent journalism in Russia after the fall the free press,None,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220430
Photo of the Day: Ukrainian and Taiwanese cats team up,None,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220430
Turkish developer Atis Yapi showcases investment opportunities to Qatari investors,None,The Peninsula,Qatar,Middle East,MENA,https://thepeninsulaqatar.com/category/Middle-East,20220430
"Sungai Semenyih Water Treatment Plant resumes operation, supply expected to return May 1",None,Malay Mail,Malaysia,Southeast Asia,Asia,https://www.malaymail.com/news/malaysia,20220430
Tučková’s biggest novel gets English publication as The Last Goddess,None,Radio Prague International,Czechia,Eastern Europe,Europe,https://english.radio.cz/,20220430
Bataan mayor faces rap over opponent’s ‘stolen’ campaign material,None,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220430
Confusion Ensues as Thailand Opens Land Borders But Laos Remains Closed,None,Laotian Times,Laos,Southeast Asia,Asia,https://laotiantimes.com/,20220505
Pavilion of Uzbekistan Dixit Algorizmi - The Garden of Knowledge presented in Venice,None,UzDaily.com,Uzbekistan,Central Asia,Asia,https://www.uzdaily.uz/en,20220505
French President Boycotts UN  Conference on Racism over ‘History of Anti-Semitic Remarks’,None,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220505
