Headline,Category,Name,Country,Region,Continent,Site,Collected
"US, Russia share table for Iran talks despite Ukraine war",none,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220228
"For India, Putin's War on Ukraine Presents a Dangerous Dilemma",none,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220302
"Ukraine war brings Sweden, Finland even closer to NATO",none,The Citizen,Tanzania,East Africa,Africa,https://www.thecitizen.co.tz/,20220302
Biden slams 'dictator' Putin and his war in Ukraine,none,The Daily Monitor,Uganda,East Africa,Africa,https://www.monitor.co.ug/,20220302
"US can regulate cryptocurrencies without new law, think tank says",none,The Express Tribune,Pakistan,South Asia,Asia,https://tribune.com.pk/,20220302
"Russia Slow To Win Ukraine’s Airspace, Limiting War Gains",none,Khaosod English,Thailand,Southeast Asia,Asia,https://www.khaosodenglish.com/,20220302
Israel Will Have to Make a Decision to Stand Up to Russia Ukraine War: Israel Will Have to Make a Decision to Stand Up to Russia,none,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220302
Ukraine crisis shows importance of reservist training: think tank,none,Focus Taiwan,Taiwan,East Asia,Asia,https://focustaiwan.tw/,20220302
Bulgarian Ministry of Defense Denies that Bulgaria will Donate its Fighter Jets to Ukraine,none,Novinite.com,Bulgaria,Eastern Europe,Europe,https://www.novinite.com/,20220302
Cost of food production to rise due to the war in Ukraine,none,The Slovak Spectator,Slovakia,Eastern Europe,Europe,https://spectator.sme.sk/,20220302
Euro-area inflation hits record as war threatens more price pain,none,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220302
From Shock Therapy to Putin’s War,none,The Daily Star,Bangladesh,South Asia,Asia,https://www.thedailystar.net/english,20220304
Explained | The International Criminal Court and the cases it deals with,none,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220304
Brazil's Lula warns of dangers of new Cold War,none,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220304
Czechs declare “state of emergency for Ukrainian war refugees”,none,Radio Prague International,Czechia,Eastern Europe,Europe,https://english.radio.cz/,20220304
The war over nuclear power plants - how dangerous is it for Serbia?,none,b92,Serbia,Southern Europe,Europe,https://www.b92.net/eng/,20220304
MHA study finds most people from countries with drug trafficking problem believe S'pore's death penalty to be effective: Shanmugam,none,Today Online,Singapore,Southeast Asia,Asia,https://www.todayonline.com/singapore,20220304
U.N. set to hold meeting on N. Korea's latest missile launch: Seoul official,none,Yonhap News Agency,North Korea,East Asia,Asia,https://en.yna.co.kr/nk/index,20220307
How to Spot Fake News in the Ukraine-Russia Disinformation War,none,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220307
Legendary tank on Kinsky Square repainted in Ukraine's colours,none,Radio Prague International,Czechia,Eastern Europe,Europe,https://english.radio.cz/,20220307
Transnistria denies preparing to join Russia's war with Ukraine,none,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220307
Press Roundup: The fallout of the Ukraine War on Hungary,none,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220307
Ukraine war: Almost 600 Nigerians return home,none,The Citizen,Tanzania,East Africa,Africa,https://www.thecitizen.co.tz/,20220307
Blinken: Putin is ‘destined to lose’ war against Ukraine,none,Gazeta Tema,Albania,Southern Europe,Europe,https://www.gazetatema.net/eng/,20220307
What does the Russian invasion mean for Ecuador?: Experts consider nuclear war and Putin’s position,none,Cuenca High Life,Ecuador,South America,Latin America,https://cuencahighlife.com/,20220307
"A new anti-war mural, featuring images of a woman wounded after a bombing in Ukraine and the iconic figure of a naked girl fleeing from napalm in Vietnam in 1972, is drawing attention in Buenos Aires.",none,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220307
Russia tells US to await response to 'economic war',none,The Daily Star,Bangladesh,South Asia,Asia,https://www.thedailystar.net/english,20220309
Protest against MCC continues (With Photos),none,My Republica,Nepal,South Asia,Asia,https://myrepublica.nagariknetwork.com/,20220309
"Xi calls Ukraine war �worrying� on call with Scholz, Macron",none,Qatar Tribune,Qatar,Middle East,MENA,https://www.qatar-tribune.com/,20220309
UK Journalist Recalls Witnessing Firefight that Sparked Kosovo War,none,Balkan Insight (Serbia),Serbia,Southern Europe,Europe,https://balkaninsight.com/balkan-transitional-justice-home/balkan-transitional-justice-serbia-news/,20220309
MoFA hands over a note of protest to Russian Ambassador Bazdnikin,none,Republika English,North Macedonia,Southern Europe,Europe,https://english.republika.mk/,20220309
How Citizens of BiH celebrated the Women�s Day during the War? (video),none,Sarajevo Times,Bosnia and Herzegovina,Southern Europe,Europe,https://sarajevotimes.com/,20220309
"UAE: $1.048 billion worth of anti-money laundering, terrorism financing penalties collected in 2021",none,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220311
"Russia-Ukraine war could see fuel, gas subsidies hit RM28b in 2022",none,Malay Mail,Malaysia,Southeast Asia,Asia,https://www.malaymail.com/news/malaysia,20220311
Foreign Minister Highlights Importance of Intelligence amid Ukraine War,none,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220311
State media review: North Koreans still in the dark about war in Ukraine,none,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220311
How Russian ‘safe corridors’ worked in bitter Syria war,none,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220311
Is Ukraine war the onset of Gog and Magog? Explainer,none,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220311
Guterres speaks with Bennett about Russia’s war on Ukraine,none,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220311
Only One Person Can Stop Putin’s War on Ukraine,none,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220311
"In a Kingdom far away, effects of the war are starting to be felt",none,Phnom Penh Post,Cambodia,Southeast Asia,Asia,https://www.phnompenhpost.com/,20220311
Food prices will rise globally: Putin on western sanctions on Russia amid war,none,Daily Tribune,Bahrain,Middle East,MENA,https://www.newsofbahrain.com/,20220311
Ukraine war compounds food-security woes of Middle East and North Africa,none,Arab News,Saudi Arabia,Middle East,MENA,https://www.arabnews.com/,20220311
From My Diary: “To Fight Is To Believe.” Twelfth Day Of The War,none,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220314
Oil falls on talks to end Ukraine war and ahead of Fed...,none,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220314
Putin’s War Is Damaging the Developing World,none,The Bhutanese,Bhutan,South Asia,Asia,https://thebhutanese.bt/,20220314
War censorship exposes Putin's leaky internet controls,none,Japan Today,Japan,East Asia,Asia,https://japantoday.com/,20220314
Chiu warns China of heavy cost of war,none,Taipei Times,Taiwan,East Asia,Asia,https://www.taipeitimes.com/News/taiwan,20220314
Russia’s propaganda campaign around the war in Ukraine reaches China,none,EL PA�S,Spain,Southern Europe,Europe,https://english.elpais.com/,20220314
Turkey needs contribution to raise awareness on anti-terror fight,none,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220314
"Any hope of a post-Covid respite for logistics firms was destroyed when Russia invaded Ukraine, setting off a chain reaction of volatility and price increases",none,The Brazilian Report,Brazil,South America,Latin America,https://brazilian.report/,20220316
Russia Vs Ukraine; how the West conquers by ‘looting’,none,The Daily Monitor,Uganda,East Africa,Africa,https://www.monitor.co.ug/,20220316
"China having prior knowledge of, supporting Ukraine war 'purely disinformation': Chinese ambassador to US",none,Shanghai Daily,China,East Asia,Asia,https://www.shine.cn/news/nation/,20220316
Oman better armed in the fight against human trafficking,none,Times of Oman,Oman,Middle East,MENA,https://timesofoman.com/,20220316
PM Orbán: Hungary to Choose Between Pro-Peace Right and Pro-War Left in April,none,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220316
When all is fair in sports and war,none,The Express Tribune,Pakistan,South Asia,Asia,https://tribune.com.pk/,20220316
U.S. Senate unanimously condemns Putin as war criminal 10 h ago,none,Stabroek News,Guyana,South America,Latin America,https://www.stabroeknews.com/,20220316
UN seeks $4.27 billion in appeal for war-ravaged Yemen (AP),none,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220316
War in Ukraine: Hungary to Strengthen Border Crossing with Romania,none,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220318
Federal civil servants threaten strike in new protest for wage increases,none,The Brazilian Report,Brazil,South America,Latin America,https://brazilian.report/,20220318
"THE FARRAPOS REVOLUTION, BRAZIL’S LONGEST WAR OF SECESSION",none,Plus55,Brazil,South America,Latin America,https://web.archive.org/web/20160926212107/http://plus55.com/,20220318
"Greece’s handling of the war in Ukraine, its role in NATO, and more",none,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220318
"United States, Russia and Ukraine. War and sanctions (II)",none,�ltimas Noticias,Venezuela,South America,Latin America,https://en.ultimasnoticias.com.ve/,20220321
Will Assad’s visit to the UAE end the Arab demonic war?,none,Arab Times,Kuwait,Middle East,MENA,http://www.arabtimesonline.com/news/#,20220321
Explained | Will the war in Ukraine rattle India’s banks?,none,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220321
"Ukraine’s celebrities are dying in the war, adding dimension to the nation’s shock",none,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220321
Russia’s war against Ukraine: March 21 – Update No. 2,none,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220321
"Police, residents differ over terrorist attack on Katsina community",none,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220323
Those on sidelines of Ukraine war can help deliver a solution,none,Arab News,Saudi Arabia,Middle East,MENA,https://www.arabnews.com/,20220323
"From the blog of Jerusalem Jane: 'God, comfort the victims of terror'",none,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220323
President Áder on World Water Day: Importance of Water Should Not Be Forgotten even during Times of War,none,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220323
Why we need an international body to rein in hate speech during conflict,none,The Citizen,Tanzania,East Africa,Africa,https://www.thecitizen.co.tz/,20220323
Russia’s “hybrid war” in the Western Balkans,none,Tirana Times,Albania,Southern Europe,Europe,https://www.tiranatimes.com/,20220328
"Ukraine war live: Zelenskyy calls for meeting with Putin, Russians say not yet",none,Euro News (Croatia),Croatia,Southern Europe,Europe,https://www.euronews.com/tag/croatia,20220328
"Sylva, Irabor, Komolafe read riot act to oil thieves",none,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220328
War in Ukraine Caused over USD 63 Billion Damage,none,Albanian Daily News,Albania,Southern Europe,Europe,https://www.albaniandailynews.com/,20220328
China unlikely to invade Taiwan this fall: intelligence chief,none,Focus Taiwan,Taiwan,East Asia,Asia,https://focustaiwan.tw/,20220328
Zola 7 and the undying spirit of community,none,Mail & Guardian,South Africa,South Africa,Africa,https://mg.co.za/,20220328
The war in Ukraine and its macroeconomic implications,none,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220328
Govt should prioritise war veterans’ welfare,none,NewsDay,Zimbabwe,East Africa,Africa,https://www.newsday.co.zw/,20220328
PAULINHO DA VIOLA SINGS THE BRAZILIAN NATIONAL ANTHEM,none,Plus55,Brazil,South America,Latin America,https://web.archive.org/web/20160926212107/http://plus55.com/,20220328
War turns Argentina's shale boom dream into gas-buying nightmare,none,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220330
Anti-War Concert in Athens Draws Thousands,none,Greek News,Greece,Southern Europe,Europe,https://greekreporter.com/greek-news/,20220330
"WGS 2022: UAE looks to 'functionally' work with Iran, says Anwar Gargash",none,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220330
Imran Khan ally quits coalition ahead of vote to oust Pakistan PM,none,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220330
"War in Ukraine, day 34: Russia says it will drastically cut…",none,The Romania Journal,Romania,Eastern Europe,Europe,https://www.romaniajournal.ro/,20220330
"Kenya fuel crisis won’t affect Uganda, says govt",none,The Daily Monitor,Uganda,East Africa,Africa,https://www.monitor.co.ug/,20220406
Argentina’s ‘war against inflation’ provokes unrest in ruling coalition,none,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220406
"Live: Russia 'using hunger as weapon' of war, Zelenskyy says",none,Euro News (Serbia),Serbia,Southern Europe,Europe,https://www.euronews.com/tag/serbia,20220406
"BNN, RRI cooperate to accelerate war on drugs",none,Antara News,Indonesia,Southeast Asia,Asia,https://en.antaranews.com/,20220406
Lawyers petition inclusion of hatupangwingwi as hate speech,none,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220412
'The average world cost of terror reached $70B': says Social Solidarity min.,none,Egypt Today,Egypt,North Africa,MENA,https://www.egypttoday.com/Section/News/1,20220412
Ramonet: private media owners supported the 2002 coup,none,�ltimas Noticias,Venezuela,South America,Latin America,https://en.ultimasnoticias.com.ve/,20220412
War on triple threat against girls’ future,none,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220412
Third victim of Tel Aviv terror attack a former Israeli Olympian,none,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220412
"India contributes USD 200,000 to UNITAD for investigation of crimes by ISIL",none,Tajikistan News,Tajikistan,Central Asia,Asia,https://www.tajikistannews.net/,20220412
"Singaporeans' trust in the govt key to handling of Covid-19 crisis, says PM Lee",none,The Star,Malaysia,Southeast Asia,Asia,https://www.thestar.com.my/,20220412
US special rep for N.Korea to visit Seoul to discuss missile launches,none,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220415
Rap singer who performed at ‘Go Home Gota’ protest dies of heart attack,none,The Island,Sri Lanka,South Asia,Asia,https://island.lk/category/news/,20220415
Radical Mi Hazánk party symbolically buried joint opposition member Jobbik,none,Daily News Hungary,Hungary,Eastern Europe,Europe,https://dailynewshungary.com/,20220415
Kfar Saba to name gallery in new soccer stadium after Tel Aviv terror victims,none,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220415
"Passover massacre: 20 years later, Israel's terror response has changed",none,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220415
'Supply fuel or go!' CS Juma reads riot act to rogue marketers,none,Daily Nation,Kenya,East Africa,Africa,https://nation.africa/kenya,20220415
"Turkish, Greek Cypriot leaders launch UN-led plan to boost women's role",none,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220415
EXPLAINED: How the climate crisis is hitting Europe hard,none,The Local (Italy),Italy,Southern Europe,Europe,https://www.thelocal.it/,20220422
War shifts Slovaks' geopolitical views,none,The Slovak Spectator,Slovakia,Eastern Europe,Europe,https://spectator.sme.sk/,20220422
Tajik MPs raise the issue of military recruitment raid on students,none,Asia Plus,Tajikistan,Central Asia,Asia,https://asiaplustj.info/en,20220422
Czechs donating like never before to help war-stricken Ukrainians,none,Radio Prague International,Czechia,Eastern Europe,Europe,https://english.radio.cz/,20220422
"Temple Mount riot over, Border Police reservists put on immediate standby",none,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220422
Adam Bodnar: President Duda Decided to Further Escalate Poland's Rule of Law Crisis [OPINION],none,Wyborcza.pl,Poland,Eastern Europe,Europe,"https://wyborcza.pl/0,173236.html?disableRedirects=false/en",20220422
Chávez the Radical XXVIII: 'The Empire and the Oligarchy Will Never Accept Us',none,Venezuelanalysis,Venezuela,South America,Latin America,https://venezuelanalysis.com/,20220422
New leaders take office as hope glimmers for war-torn Yemen,none,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220422
Unhappy Jele as Orlando Pirates sunk by Simba in CAF Cup,none,The Citizen,Tanzania,East Africa,Africa,https://www.thecitizen.co.tz/,20220422
UAE condemns two terror attacks in Afghanistan,none,Gulf Today,UAE,Middle East,MENA,https://www.gulftoday.ae/,20220422
How Israel Uses Radical Islam to Justify the Occupation,none,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220425
Egyptian President Sisi salutes 'souls of martyrs' on Sinai Liberation Day anniversary,none,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220425
"Resolve Crisis in university system – Catholic Bishop tells FG, ASUU",none,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220425
"DARIYE, NYAME: Pardon was a big mistake, Retired Gen Ishola Williams tells Buhari, ex-Heads of State",none,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220425
UK rationing cooking oil amid supply crisis,none,Tehran Times,Iran,Middle East,MENA,https://www.tehrantimes.com/,20220425
"Citing War, Georgia's Borjomi Suspends Production",none,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220430
Some Ukrainian-Israeli Holocaust survivors feel ambivalent about their war-torn country,none,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220430
In debt / Vietnamese diaspora hopes Sri Lanka crisis blows over soon,none,VnExpress,Vietnam,Southeast Asia,Asia,https://e.vnexpress.net/,20220430
Dalit Christians protest against caste discrimination within Catholics,none,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220430
Guyana inks pact with EU’s SEACOP V to fight transnational crime,none,Stabroek News,Guyana,South America,Latin America,https://www.stabroeknews.com/,20220430
Protest vote threatens ODM line up in Homa ...,none,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220430
Coup won’t solve our economic problems -Adjei Darko,none,The Chronicle,Ghana,West Africa,Africa,https://thechronicle.com.gh/,20220430
Russia’s “hybrid war” in the Western Balkans,none,Tirana Times,Albania,Southern Europe,Europe,https://www.tiranatimes.com/,20220430
Western embassies reject Serbian PM’s protest allegations,none,Euro News (Serbia),Serbia,Southern Europe,Europe,https://www.euronews.com/tag/serbia,20220505
"North Korea fires ballistic missile towards sea off east coast, South says",none,Gulf Daily News,Bahrain,Middle East,MENA,https://www.gdnonline.com/GroupSection/News,20220505
"Toxic positivity Desperate to convince citizens the war won't change their daily lives, the Russian authorities are flooding the airwaves with “positive” news stories",none,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220505
"Protest outside Ranil’s house, Ranil says meet me at Sirikotha",none,Daily Mirror,Sri Lanka,South Asia,Asia,https://www.dailymirror.lk/,20220508
Egyptian President Sisi directs Armed Forces to eliminate presence of terrorists in Sinai,none,Egypt Today,Egypt,North Africa,MENA,https://www.egypttoday.com/Section/News/1,20220508
Roman bust bought at Texas Goodwill for $35 reveals history of WWII looting,none,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220508
Croatian Prime Minister arrives in Kyiv to meet with Zelensky - Croatia knows what it is like to be under military aggression,none,The Dubrovnik Times,Croatia,Southern Europe,Europe,https://www.thedubrovniktimes.com/news/croatia,20220508
Military vehicles parade brings Plzeň war annivesary events to close,none,Radio Prague International,Czechia,Eastern Europe,Europe,https://english.radio.cz/,20220508
Israel Can't Stop Terror Attacks by Assassinating Hamas Leader Sinwar,none,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220508
2002 Coup: The Revolution Is Here to Stay,none,Venezuelanalysis,Venezuela,South America,Latin America,https://venezuelanalysis.com/,20220511
"Customs, agents at war over 15% levy, imported car price set to soar",none,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220511
Paleopiracy revives colonialism spat over Brazil’s fossil protections,none,The Brazilian Report,Brazil,South America,Latin America,https://brazilian.report/,20220511
"Farmers, local voters stage protest against Negros Oriental town mayor",none,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220511
"Nobody should cross ‘Lakshman Rekha’, says Law Minister after SC freezes sedition law",none,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220511
Pussy Riot member leaves Russia disguised as delivery courier,none,Bangkok Post,Thailand,Southeast Asia,Asia,https://www.bangkokpost.com/thailand,20220511
"The Venezuela Coup, 20 Years Later",none,Venezuelanalysis,Venezuela,South America,Latin America,https://venezuelanalysis.com/,20220511
Court reopens treason case against Czechoslovakia’s Munich-era prime minister,none,Radio Prague International,Czechia,Eastern Europe,Europe,https://english.radio.cz/,20220511
"Blue, Yellow and Green Make an Anti-War Poster Go Viral",none,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220513
War Criminals Campaign for Ruling Parties in Serbian Elections,none,Balkan Insight (Serbia),Serbia,Southern Europe,Europe,https://balkaninsight.com/balkan-transitional-justice-home/balkan-transitional-justice-serbia-news/,20220513
Voice of the People: The fuel and gas crisis,none,Daily Mirror,Sri Lanka,South Asia,Asia,https://www.dailymirror.lk/,20220516
Kosovo Guerrilla Leaders Plead Innocent to Fresh War Crime Charges,none,Balkan Insight (Kosovo),Kosovo,Southern Europe,Europe,https://balkaninsight.com/balkan-transitional-justice-home/balkan-transitional-justice-kosovo-news/,20220516
Haiti – Crisis: Kenneth Merten meets the signatories of the Montana Accord,none,Hebdo 24,Haiti,Caribbean,Latin America,https://hebdo24.com/en/,20220516
Maneuvering economic recovery amid geopolitical tension,none,The Jakarta Post,Indonesia,Southeast Asia,Asia,https://www.thejakartapost.com/indonesia,20220523
"Pope 'heartbroken' over Texas shooting, condemns arms trade",none,Manila Bulletin,Phillipines,Southeast Asia,Asia,https://mb.com.ph/news/,20220525
Yasin Malik sentenced to life by NIA Court in 2017 terror funding case | Watch,none,Hindustan Times,India,South Asia,Asia,https://www.hindustantimes.com/,20220525
Besigye protest and dealing with a tough economy,none,The Daily Monitor,Uganda,East Africa,Africa,https://www.monitor.co.ug/,20220525
NATO: We want to avoid war with Russia,none,b92,Serbia,Southern Europe,Europe,https://www.b92.net/eng/,20220525
New Turkish Cypriot govt aims to improve citizens' welfare,none,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220525
Africa Must Digitalize to achieve Fourth industrial Revolution,none,Ethiopian Monitor,Ethiopia,East Africa,Africa,https://ethiopianmonitor.com/,20220525
Bennett Vows Iran Will Not Get Away With Terrorism Via Proxies,none,Hamodia,Israel,Middle East,MENA,https://hamodia.com/category/israel-news/,20220529
Bosnian miners protest again wage and jobs cuts in Sarajevo,none,Euro News (Bosnia and Herzegovina),Bosnia and Herzegovina,Southern Europe,Europe,https://www.euronews.com/tag/bosnia-and-herzegovina,20220529
BREAKING￼ Greece protests “piracy” after tankers seized in Gulf,none,Cedar News,Lebanon,Middle East,MENA,https://cedarnews.net/category/english/,20220529
"World Condemns War, Bukele Sees Bitcoin Opportunity",none,El Faro,El Salvador,Central America,Latin America,https://elfaro.net/es/casos/ef_english,20220529
China: The US is harmed by the Taiwan crisis,none,�ltimas Noticias,Venezuela,South America,Latin America,https://en.ultimasnoticias.com.ve/,20220602
Putin's turnaround in the war?,none,b92,Serbia,Southern Europe,Europe,https://www.b92.net/eng/,20220602
Israel says laser missile shield to cost just $2 per interception,none,Daily Tribune,Bahrain,Middle East,MENA,https://www.newsofbahrain.com/,20220602
Tug-of-war for FIDE top post as Africans headline candidates’ list,none,Public Eye,Lesotho,South Africa,Africa,https://publiceyenews.com/,20220602
UN rights expert demands accelerated probe into Sudan post-coup killings,none,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220606
Mission: Confronting distortion of revolution’s identity,none,Iran Daily,Iran,Middle East,MENA,https://irandaily.ir/Service/3.html,20220606
N. Korea warns that a major crisis point in the COVID-19…,none,Daily NK,North Korea,East Asia,Asia,https://www.dailynk.com/english/,20220606
"Intelligence Minister: Enemies focused on popular protests, terrorist acts",none,Tehran Times,Iran,Middle East,MENA,https://www.tehrantimes.com/,20220606
Nude Activist Stages Lone Cannes Protest In Support of Ukrainian Women,none,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220606
Iran’s Khamenei blames unrest on ‘enemies’ out to overthrow Islamic Republic 24 h ago,none,Stabroek News,Guyana,South America,Latin America,https://www.stabroeknews.com/,20220606
"Tomorrow, the associations that emerged from the KLA war will",none,Kosova Press,Kosovo,Southern Europe,Europe,https://kosovapress.com/en/,20220606
"State of Country Report recommends fighting extremism, drugs",none,Jordan News,Jordan,Middle East,MENA,https://www.jordannews.jo/Category/1/National,20220613
Human trafficking duo to stand trial,none,Gulf Daily News,Bahrain,Middle East,MENA,https://www.gdnonline.com/GroupSection/News,20220613
Biden calls for unity to address migration crisis in the Americas,none,EL PA�S,Spain,Southern Europe,Europe,https://english.elpais.com/,20220613
Muslim world calls out radical narratives from India’s BJP,none,Arab News,Saudi Arabia,Middle East,MENA,https://www.arabnews.com/,20220613
S-400 defence missile system delivery proceeding well: Russian envoy,none,Times of Oman,Oman,Middle East,MENA,https://timesofoman.com/,20220613
Kuwait to deport Indian expats who staged protest against Nupur Sharma's remarks on Prophet,none,India Today,India,South Asia,Asia,https://www.indiatoday.in/india,20220613
DU students protest BJP spokespersons’ derogatory remarks on Prophet Muhammad,none,The Bangladesh Today,Bangladesh,South Asia,Asia,https://thebangladeshtoday.com/,20220613
"PKK terrorists enemy of Kurdish people, FM Çavuşoğlu says",none,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220618
Tajik-speaking recruiters pf Islamic State terror group reportedly fundraise in Russia,none,Asia Plus,Tajikistan,Central Asia,Asia,https://asiaplustj.info/en,20220618
"The first casualty of war is, without exception, food",none,The Citizen,Tanzania,East Africa,Africa,https://www.thecitizen.co.tz/,20220618
In Photos: Russia Holds Showcase Economic Forum in War's Shadow,none,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220618
EU allocates €100 mln in immediate relief to Egypt amid global grain crisis: Von der Leyen,none,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220618
India: Telangana announces Rs2.5 million ex gratia for kin of youth killed in Agnipath protest,none,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220618
‘Want to present the political context of the Agartala Conspiracy’,none,The Daily Star,Bangladesh,South Asia,Asia,https://www.thedailystar.net/english,20220618
Cypriots spend the least on housing needs compared with other EU states,none,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220618
Lahore to observe ‘lockdown' on Sundays amid energy crisis,none,The Express Tribune,Pakistan,South Asia,Asia,https://tribune.com.pk/,20220623
"Bakamla, BNPT to prevent terrorism in Indonesia's maritime territory",none,Antara News,Indonesia,Southeast Asia,Asia,https://en.antaranews.com/,20220623
A minute with Kyriaki Kouttouki Cypriot Tae Kwon Do Champion,none,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220623
Chinese man sentenced to 25 years for drug trafficking,none,Khmer Times,Cambodia,Southeast Asia,Asia,https://www.khmertimeskh.com/,20220623
"No Boko Haram, ISWAP during 1993 Muslim-Muslim ticket, such can’t fly now – Adegboruwa, SAN",none,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220623
Hundreds protest in Tunis against president's plan for constitution (Reuters),none,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220623
This is where World War III could break out,none,b92,Serbia,Southern Europe,Europe,https://www.b92.net/eng/,20220625
US-ROK missile launches won’t convince North Korea to give up its nukes,none,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220625
Crisis brewing in Unified Socialist as 10 of its lawmakers up the ante,none,Kathmandu Post,Nepal,South Asia,Asia,https://kathmandupost.com/,20220625
Russia wants to create energy crisis in Europe: Polish PM,none,Polskie Radio,Poland,Eastern Europe,Europe,https://www.polskieradio.pl/395,20220625
"Ethiopia categorically rejects EU statement on GERD crisis, describing as “biased”",none,Egypt Independent,Egypt,North Africa,MENA,https://egyptindependent.com/,20220625
