Headline,Category,Name,Country,Region,Continent,Site,Collected
Afghan refugees in UAE protest at halt to US relocation process,social_unrest,Arab News,Saudi Arabia,Middle East,MENA,https://www.arabnews.com/,20220211
Kagame’s War Drums Plunge Rwanda-Uganda Reconciliation Efforts Into Chaos,military_conflict,The Rwandan,Rwanda,East Africa,Africa,https://www.therwandan.com/,20220211
11 Chinese military planes enter Taiwan’s ADIZ,military_conflict,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220211
"Venezuelan gang leader killed in police operation February 9, 2022",organized_crime,Stabroek News,Guyana,South America,Latin America,https://www.stabroeknews.com/,20220211
Iran unveils long-range ballistic missile,military_conflict,Iran Daily,Iran,Middle East,MENA,https://irandaily.ir/Service/3.html,20220211
Sudan arrests leading anti-coup bloc figures,regime_instability,The Citizen,Tanzania,East Africa,Africa,https://www.thecitizen.co.tz/,20220211
"120 terrorists killed, 965 surrendered in three weeks –DHQ",terrorism,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220211
SBU says thwarts terrorist attack in Kyiv,terrorism,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220211
YPG terrorists planning suicide attack nabbed in Afrin,terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220211
Sudanese return to streets rallying against military coup,social_unrest,Daily Nation,Kenya,East Africa,Africa,https://nation.africa/kenya,20220211
Mexican Army takes the town of Aguililla dominated by organized crime for years,organized_crime,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220214
German leader heads to Kyiv and Moscow to calm ‘critical’ Russia war threat,military_conflict,Arab News,Saudi Arabia,Middle East,MENA,https://www.arabnews.com/,20220214
Key UN report gives little grounds for optimism about DPRK missile development,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220214
New evidence that war is brewing - footage revealed everything PHOTO,military_conflict,b92,Serbia,Southern Europe,Europe,https://www.b92.net/eng/,20220214
U.S. F-22 fighter jets arrive in UAE following Houthi attacks,military_conflict,Gulf Daily News,Bahrain,Middle East,MENA,https://www.gdnonline.com/GroupSection/News,20220214
CNTE members destroy Oaxaca wedding hall in protest against corrupt ex-union...,social_unrest,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220214
Police detain 14 PKK-linked suspects in anti-terror ops in Turkey,terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220214
Iran unveils 10 upgraded missile and ammunition defense systems,military_conflict,Iran Front Page,Iran,Middle East,MENA,https://ifpnews.com/,20220214
Iran’s Army Ground Force builds missile unit: Commander,military_conflict,Iran Daily,Iran,Middle East,MENA,https://irandaily.ir/Service/3.html,20220214
Iran unveils 10 upgraded missile defense systems,military_conflict,Iran Daily,Iran,Middle East,MENA,https://irandaily.ir/Service/3.html,20220214
Tunisians protest as Saied extends powers over judiciary,social_unrest,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220214
S'pore amends hijacking and aviation security laws amid high terrorism threat,terrorism,The Straits Times,Singapore,Southeast Asia,Asia,https://www.straitstimes.com/singapore,20220214
Protest as Saied extends powers over judiciary,social_unrest,Kuwait Times,Kuwait,Middle East,MENA,https://www.kuwaittimes.com/,20220214
Turkish forces launch new counterterrorism operation against PKK,terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220214
US seeks to hold North Korea ‘accountable’ after missile launches: Blinken,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220214
Soldiers Mistakenly Shoot at IDF Drone,military_conflict,Hamodia,Israel,Middle East,MENA,https://hamodia.com/category/israel-news/,20220214
Financial handler of criminal gang head assassinated in Ashkelon,organized_crime,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220214
"IDF Demolishes Home of Terrorist Who Murdered Yehuda Dimentman, Hy”d",terrorism,Hamodia,Israel,Middle East,MENA,https://hamodia.com/category/israel-news/,20220214
Russian mercenaries violate ceasefire in eastern Ukraine six times,regime_instability,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220214
"Islamism in Serbia Fading, Far-Right Extremism Growing, NGOs Warn",social_unrest,Gazeta Tema,Albania,Southern Europe,Europe,https://www.gazetatema.net/eng/,20220214
"AT News KABUL: Hundreds of people spread on the streets of capital Kabul, where they protest the US …",social_unrest,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220216
"Renters Beware; With machetes in hand, a group of thugs ‘kidnap’ Americans in Yucatan",organized_crime,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220216
Police begin search as woman disguising as teacher abducts five children in Rivers,organized_crime,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220216
IDF drills for war with Hezbollah while keeping an eye on Hamas,military_conflict,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220216
"Citizens in Hasakah protest the violations of the US occupation, SDF militia against education",social_unrest,Syria Times,Syria,Middle East,MENA,http://syriatimes.sy/index.php/news/national,20220216
Agents in China and Russia help advance North Korean missile development: Report,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220216
United States asks Honduras to extradite ex-president suspected of drug trafficking,organized_crime,The Tico Times,Costa Rica,Central America,Latin America,https://ticotimes.net/,20220216
Russia Deploys Jets With Hypersonic Missiles to Syria for Naval Drills,military_conflict,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220216
Somalia's capital hit by major terror attack amid busy electoral schedule,terrorism,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220216
"Edo communities protest attacks, killings by suspected herdsmen",social_unrest,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220216
"UAE: Gang of 3 jailed for kidnapping, assaulting man",organized_crime,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220216
"Terror group behind attack plot vs Israelis, Westerners also plans to set up camp in PH- Año",terrorism,Manila Bulletin,Phillipines,Southeast Asia,Asia,https://mb.com.ph/news/,20220216
The Russian military base deployed in Tajikistan began a military exercise involving combat,military_conflict,Asia Plus,Tajikistan,Central Asia,Asia,https://asiaplustj.info/en,20220216
"4 killed, 12 injured in YPG/PKK rocket attack in Syria's Azaz",terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220216
Suspected KZN drug dealer killed in shootout with police,organized_crime,IOL Daily News,South Africa,South Africa,Africa,https://www.iol.co.za/dailynews,20220216
Citizens protest lopsided ExxonMobil contract,social_unrest,Kaieteur News,Guyana,South America,Latin America,https://www.kaieteurnewsonline.com/,20220216
"Police, protesters clash in Baneshwar",social_unrest,The Himalayan Times,Nepal,South Asia,Asia,https://thehimalayantimes.com/,20220216
"Ethiopia: Summary killings, rape and looting by Tigrayan forces in Amhara",regime_instability,Addis Standard,Ethiopia,East Africa,Africa,https://addisstandard.com/,20220216
Curfew in west Kingston as gang war intensifies,organized_crime,Jamaica Star,Jamaica,Caribbean,Latin America,http://jamaica-star.com/,20220216
Sudanese protester killed in crackdown on anti-coup rallies,social_unrest,The Citizen,Tanzania,East Africa,Africa,https://www.thecitizen.co.tz/,20220216
AT News KABUL: A large number of women set a rally in capital Kabul to protest US President Joe Bide…,social_unrest,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220218
Israeli enemy carried out missile attack on several points in south Damascus,military_conflict,Syria Times,Syria,Middle East,MENA,http://syriatimes.sy/index.php/news/national,20220218
Gangster ’Neelaka’ who abducted own child dies in retaliation with STF,organized_crime,Daily Mirror,Sri Lanka,South Asia,Asia,https://www.dailymirror.lk/,20220218
Protest in Kabul: Fueling 9/11 Victims with $ 3.5 Billion Afghan Assets “Unfair”,social_unrest,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220218
"Nasrallah : Hezbollah Has Started Producing Drones, Can Create Precision Missiles",military_conflict,Kataeb.org,Lebanon,Middle East,MENA,https://kataeb.org/en,20220218
Criminal who abducted own child gunned down by STF,organized_crime,Daily Mirror,Sri Lanka,South Asia,Asia,https://www.dailymirror.lk/,20220218
Somalia sees surge in terror attacks due to long-delayed elections,terrorism,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220218
Cadres of ruling parties burn tires in protest against MCC,social_unrest,My Republica,Nepal,South Asia,Asia,https://myrepublica.nagariknetwork.com/,20220218
Israeli Missiles Strike Syrian Town South of Damascus,military_conflict,Kataeb.org,Lebanon,Middle East,MENA,https://kataeb.org/en,20220218
"Gunmen kill motorcyclist, abduct Abuja monarch’s son",organized_crime,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220218
Putin to Oversee Russian Ballistic Missile Drills,military_conflict,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220218
Chinese electronic warfare plane enters Taiwan’s ADIZ,military_conflict,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220218
Women in Kabul Rally Call Protest Biden’s Decision,social_unrest,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220218
Anti-settlement protest taking place in Evyatar outpost,social_unrest,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220218
Six terrorists killed in exchange of fire near Balochistan's Buleda area: ISPR,terrorism,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220218
Civillian killed in terrorist attack in Syria's al-Bab,terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220218
"Two killed, eight kidnap victims rescued as Katsina police, terrorists clash",terrorism,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220218
Leader of Turkish occupation’s mercenaries is killed in northern countryside of Aleppo,regime_instability,Syria Times,Syria,Middle East,MENA,http://syriatimes.sy/index.php/news/national,20220218
"Soldiers seize more than 3 thousand kilos of drugs and weapons in San Felipe, Baja California",organized_crime,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220218
"Caborca, Sonora ​​lives hours of terror: cartel commando leaves at least 4 dead and kidnaps young people (video)",organized_crime,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220218
Greece Launches Official Protest to Turkey Over Aegean Islands Provocation,military_conflict,Greek News,Greece,Southern Europe,Europe,https://greekreporter.com/greek-news/,20220218
Turkish regime’s mercenaries pound town in Raqqa countryside,regime_instability,Syria Times,Syria,Middle East,MENA,http://syriatimes.sy/index.php/news/national,20220218
Soldiers seize more than 3 thousand kilos of drugs and weapons...,organized_crime,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220218
Tribal conflict blamed for abductions of Marsabit traders,social_unrest,Daily Nation,Kenya,East Africa,Africa,https://nation.africa/kenya,20220218
Russian Military To Stay In Belarus As Ukraine Braced For War – Update,military_conflict,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220221
Citizens in Ghweiran neighborhood protest against the practices of the US-backed SDF militia,social_unrest,Syria Times,Syria,Middle East,MENA,http://syriatimes.sy/index.php/news/national,20220221
US embassy warns its nationals about threats of terror attack in Russia,terrorism,TASS,Russia,Eastern Europe,Europe,https://tass.com/,20220221
"Nepal police fire tear gas, water cannon to disperse protest over US 'gift'",social_unrest,The Himalayan Times,Nepal,South Asia,Asia,https://thehimalayantimes.com/,20220221
Russian Forces to Stay in Belarus as Ukraine Braced for War,military_conflict,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220221
Stray Nigeria air strike kills seven children in Niger - governor,military_conflict,The Daily Monitor,Uganda,East Africa,Africa,https://www.monitor.co.ug/,20220221
US Army commander in PH for planned war games,military_conflict,Manila Bulletin,Phillipines,Southeast Asia,Asia,https://mb.com.ph/news/,20220221
"Ondo kidnappers sleep off, abducted community leader escapes",organized_crime,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220221
Police launch search for abducted Kenyan medic,organized_crime,Daily Nation,Kenya,East Africa,Africa,https://nation.africa/kenya,20220221
Cops nab three more over rioting at Ipoh hospital,social_unrest,The Star,Malaysia,Southeast Asia,Asia,https://www.thestar.com.my/,20220221
"Latest crime statistics: Murder, kidnapping and commercial crimes increase",organized_crime,Mail & Guardian,South Africa,South Africa,Africa,https://mg.co.za/,20220221
Estonia delivers Javelin missiles to Ukraine,military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220221
Suicide bomber kills more than 10 at tea shop in Somalia,terrorism,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220221
10 probed in mafia double murder cold case,organized_crime,ANSA English,Italy,Southern Europe,Europe,https://www.ansa.it/english/news/general_news/general_news.shtml,20220221
Russia’s Lavrov says mercenaries from Albania and Kosovo are being sent to Donbass,regime_instability,Gazeta Tema,Albania,Southern Europe,Europe,https://www.gazetatema.net/eng/,20220221
Sudanese man killed in crackdown on anti-coup protests as UN expert arrives,social_unrest,Arab News,Saudi Arabia,Middle East,MENA,https://www.arabnews.com/,20220221
Mexican military absent as El Chapo’s sons sow terror,organized_crime,EL PA�S,Spain,Southern Europe,Europe,https://english.elpais.com/,20220221
Mob kills man accused of beheading two neighbor’s children,social_unrest,The Daily Monitor,Uganda,East Africa,Africa,https://www.monitor.co.ug/,20220221
Tear gas fired at Sudan anti-coup protest as UN expert arrives,social_unrest,The Hindu,India,South Asia,Asia,https://www.thehindu.com/,20220221
Israeli enemy fired several missiles on some points in  the vicinity of Quneitra,military_conflict,Syria Times,Syria,Middle East,MENA,http://syriatimes.sy/index.php/news/national,20220223
"Five abducted kids: Parent accuses police of demanding N200, 000 to track suspect",organized_crime,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220223
Protest in Kabul: Fueling 9/11 Victims with $ 3.5 Billion Afghan Assets “Unfair”,social_unrest,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220223
South Korea test-fires missile interceptor a month after North Korea launches,military_conflict,Gulf Daily News,Bahrain,Middle East,MENA,https://www.gdnonline.com/GroupSection/News,20220223
"By-election: Imo APC unleashing violence, abducting our leaders — PDP",organized_crime,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220223
Czech PM warns Europe could be step away from war,military_conflict,Radio Prague International,Czechia,Eastern Europe,Europe,https://english.radio.cz/,20220223
Gunmen kidnap medical doctor on duty in Akwa Ibom,organized_crime,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220223
WATCH: Fiery protest in Tavern as residents accuse soldiers of abuse,social_unrest,Jamaica Observer,Jamaica,Caribbean,Latin America,https://www.jamaicaobserver.com/,20220223
Tension in Hyderabad after cow vigilantes protest against alleged cattle transportation,social_unrest,India Today,India,South Asia,Asia,https://www.indiatoday.in/india,20220223
Israel fires missiles near Golan Heights inside Syria,military_conflict,Gulf Today,UAE,Middle East,MENA,https://www.gulftoday.ae/,20220223
Protest in Front of the Russian Embassy in Sofia,social_unrest,Novinite.com,Bulgaria,Eastern Europe,Europe,https://www.novinite.com/,20220223
Protest in Lahore against thrashing of GCU student,social_unrest,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220223
"Jose Bryan Salgueiro Zepeda, Sinaloa cartel leader arrested inside a church (VIDEO)",organized_crime,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220223
Turkey targets PKK in new counterterrorism operation in Elazığ,terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220223
"Dubai: Man jailed for gang robbery, assault; stole Dh10,000 and phone from 2 expats",organized_crime,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220223
Sinaloa cartel leader arrested during baptism (video),organized_crime,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220223
Syrian students demand justice after YPG/PKK kill classmates,terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220223
University students among dead in YPG/PKK missile attack in Syria,terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220223
20 injured in India riots after Hindu activist killed,social_unrest,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220223
Al-Shabaab abducts Kenyan doctor in Mandera near Somalia border,terrorism,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220223
Somali army seizes six new areas from al Shabab,terrorism,Mareeg,Somalia,East Africa,Africa,https://mareeg.com/news/somalia/,20220223
"Nigeria airstrikes kill top terror commanders, 21 fighters",terrorism,Daily Nation,Kenya,East Africa,Africa,https://nation.africa/kenya,20220223
Thousands rally in Sudan against military coup,social_unrest,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220223
"Russia took 800 casualties, lost 30 tanks and a dozen planes and helicopters, Ukraine says",military_conflict,Republika English,North Macedonia,Southern Europe,Europe,https://english.republika.mk/,20220225
"Good morning, the war broke out; Sirens, air defense, running to shelters PHOTO/VIDEO",military_conflict,b92,Serbia,Southern Europe,Europe,https://www.b92.net/eng/,20220225
Ukrainian serviceman Skakun blows up Henichesk bridge to stop advance of tank column,military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220225
Israeli missile attack kills 3 soldiers in the vicinity of Damascus,military_conflict,Syria Times,Syria,Middle East,MENA,http://syriatimes.sy/index.php/news/national,20220225
State of emergency; Russian tanks reached Donetsk? Zelensky called Putin VIDEO,military_conflict,b92,Serbia,Southern Europe,Europe,https://www.b92.net/eng/,20220225
"Ukraine crisis could spark North Korean long-range missile testing, experts say",military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220225
"Gunshots as appeal court judge escapes kidnap attempt, driver missing",organized_crime,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220225
"Pakistan: Terror attacks on rise since Taliban takeover of Kabul, report",terrorism,Tajikistan News,Tajikistan,Central Asia,Asia,https://www.tajikistannews.net/,20220225
Syria Reports Israeli Missile Attack Near Damascus Kills Three Soldiers,military_conflict,Hamodia,Israel,Middle East,MENA,https://hamodia.com/category/israel-news/,20220225
Israel missiles hit Syria  town on Golan truce line,military_conflict,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220225
Russian-Ukrainian War Reportedly Poses Risk for Destabilisation in Western Balkans,military_conflict,Skopje Diem,North Macedonia,Southern Europe,Europe,https://skopjediem.com/,20220225
NATO Activates Defense Forces as Russia Launches War on Ukraine,military_conflict,Greek News,Greece,Southern Europe,Europe,https://greekreporter.com/greek-news/,20220225
Invasion of Ukraine: Missiles and Air Raid Sirens in Kyiv,military_conflict,Novinite.com,Bulgaria,Eastern Europe,Europe,https://www.novinite.com/,20220225
"Ukrainian troops destroy two Russian tanks, one IFV near Triokhizbenka",military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220225
Army uncovers well with decomposing bodies of kidnap victims,organized_crime,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220225
"Invasion Following an announcement from Putin, Russia’s military begins attacks against targets inside Ukraine, and separatists launch an offensive in the Donbas",military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220225
34 political parties and organizations to protest against MCC today,terrorism,My Republica,Nepal,South Asia,Asia,https://myrepublica.nagariknetwork.com/,20220225
Russia fires cruise or ballistic missiles on Kyiv,military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220225
Russian military who seized two Ukrainian army vehicles neutralized – Defense Ministry,military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220225
Lorry drivers go into third day of fuel-price protest,social_unrest,ANSA English,Italy,Southern Europe,Europe,https://www.ansa.it/english/news/general_news/general_news.shtml,20220225
A woman injured in a terrorist rocket attack on a village in Hama,terrorism,Syria Times,Syria,Middle East,MENA,http://syriatimes.sy/index.php/news/national,20220225
"Russian Tanks Rolling Through Kyiv, Ukraine",military_conflict,Greek News,Greece,Southern Europe,Europe,https://greekreporter.com/greek-news/,20220225
10 terrorists killed in Balochistan operation to apprehend ‘externally sponsored enemies’: ISPR,terrorism,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220225
Gunmen kidnap another Plateau monarch,organized_crime,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220225
Tamil MPs protest opposite Presidential Secretariat,social_unrest,The Island,Sri Lanka,South Asia,Asia,https://island.lk/category/news/,20220225
Conspiracy behind for not releasing the army's investigation of BDR mutiny: Fakhrul,regime_instability,The Daily Star,Bangladesh,South Asia,Asia,https://www.thedailystar.net/english,20220225
Kidnapping syndicates thrive in South Africa,organized_crime,Mail & Guardian,South Africa,South Africa,Africa,https://mg.co.za/,20220225
"Eight terrorists killed in two operations, says ISPR",terrorism,Dawn,Pakistan,South Asia,Asia,https://www.dawn.com/pakistan,20220225
Alleged Israeli airstrike targets Damascus,military_conflict,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220225
In Pictures: Anti-MCC protesters clash with security personnel,social_unrest,The Himalayan Times,Nepal,South Asia,Asia,https://thehimalayantimes.com/,20220225
Vietnam names Islamic extremism among terrorism risks,terrorism,VnExpress,Vietnam,Southeast Asia,Asia,https://e.vnexpress.net/,20220225
Lebanon says thwarts Daesh bomb plot targeting Hizbollah bastion,terrorism,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220225
Houthis abduct two more Yemeni employees of US embassy in Sanaa,regime_instability,Arab News,Saudi Arabia,Middle East,MENA,https://www.arabnews.com/,20220225
34 political parties and organizations to protest against MCC today,terrorism,My Republica,Nepal,South Asia,Asia,https://myrepublica.nagariknetwork.com/,20220225
"Anti-War Protests in Russia, Over 700 Arrested",social_unrest,Albanian Daily News,Albania,Southern Europe,Europe,https://www.albaniandailynews.com/,20220225
US military says drone strike hits al Shabab in Somalia,terrorism,Mareeg,Somalia,East Africa,Africa,https://mareeg.com/news/somalia/,20220225
Ragging: 20 injured in BCL infighting at CU,social_unrest,The Daily Star,Bangladesh,South Asia,Asia,https://www.thedailystar.net/english,20220225
"Return of US airstrikes, big relief in Al-Shabaab war in Somalia",terrorism,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220225
"Day four of the war Photographs from Russia’s invasion of Ukraine, as civilians flee and the fighting grows more intense",military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220228
"Invasion Russia pummels Ukraine with air strikes as troops march deep into the country, advancing into downtown Kyiv",military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220228
"Greece dispatches two C-130 cargo military planes filled with defense material to Ukraine, the gover…",military_conflict,Keep Talking Greece,Greece,Southern Europe,Europe,https://www.keeptalkinggreece.com/,20220228
Turkish occupation and its mercenaries fire artillery shells on three towns in west Hasakah,military_conflict,Syria Times,Syria,Middle East,MENA,http://syriatimes.sy/index.php/news/national,20220228
Kagame Threatens to Invade the Democratic Republic of Congo – These Are His Own...,military_conflict,The Rwandan,Rwanda,East Africa,Africa,https://www.therwandan.com/,20220228
"More than 100 civilians killed in Ukraine war, including seven children – UN",military_conflict,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220228
"Gunmen kill monarch, 21 others, kidnap scores in Kaduna, Benue, Niger",organized_crime,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220228
Avocado heartland Michoacan is held hostage by the cartels,organized_crime,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220228
"Bandits storm Niger wedding, abduct bride, kill eight guests",organized_crime,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220228
"Russia invades Ukraine, world at the door of WWIII?",military_conflict,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220228
Over 400 Russian Mercenaries Looking to Kill Ukraine’s President,military_conflict,Albanian Daily News,Albania,Southern Europe,Europe,https://www.albaniandailynews.com/,20220228
Russian forces launch air strike on village of Sartana,military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220228
North Korea fires ballistic missile into East Sea: Seoul,military_conflict,NK News,North Korea,East Asia,Asia,https://www.nknews.org/,20220228
Colombia’s security forces struggle to contain ELN terror campaign,terrorism,Colombia Reports,Colombia,South America,Latin America,https://colombiareports.com/colombia-news/,20220228
"Iranian army equips helicopters with night-vision gear, missiles",military_conflict,Tehran Times,Iran,Middle East,MENA,https://www.tehrantimes.com/,20220228
Ukrainians in Greece protest invasion outside Russian Embassy,social_unrest,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220228
"Kandahar University lecturers, students hold protest against U.S....",social_unrest,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220228
"N. Korea claims to have conducted test to develop 'reconnaissance satellite' seen as missile launch
related article",military_conflict,Yonhap News Agency,North Korea,East Asia,Asia,https://en.yna.co.kr/nk/index,20220228
Citizens protest against war in Ukraine in front of Russian embassy in Tirana,social_unrest,Gazeta Tema,Albania,Southern Europe,Europe,https://www.gazetatema.net/eng/,20220228
"Nigeria links own police, army to terrorism, banditry",terrorism,Daily Nation,Kenya,East Africa,Africa,https://nation.africa/kenya,20220228
Russian troops shell Izium city in Kharkiv region – Interior Ministry,military_conflict,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220228
Turkey launches new counterterrorism op in SE,terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220228
"12 YPG/PKK terrorists killed in northern Syria, Iraq",terrorism,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220228
Muscovites Come Out to Protest the War,social_unrest,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220228
"Zacatecas ‘War’ between the CJNG and the Sinaloa cartel leaves more than 10,000 displaced officials fleeing to the neighboring state",organized_crime,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220228
"‘We Don’t Need War’: Shock, Anger and Defiance on Moscow’s Streets as Russia Invades Ukraine",social_unrest,The Moscow Times,Russia,Eastern Europe,Europe,https://www.themoscowtimes.com/,20220228
"War in Rosettenville: Balaclavas, automatic rifles and an appetite for bloodshed",organized_crime,Mail & Guardian,South Africa,South Africa,Africa,https://mg.co.za/,20220228
"Hoodlums invade Benue couple’s burial, kill community leader, eight mourners",organized_crime,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220228
"Bandits kill eight, invade wedding ceremony, rustle cows in Niger",organized_crime,Nigerian Tribune,Nigeria,West Africa,Africa,https://tribuneonlineng.com/,20220228
"Ukrainian, Russian tourists in anti-war rally in Phuket",social_unrest,Bangkok Post,Thailand,Southeast Asia,Asia,https://www.bangkokpost.com/thailand,20220228
"Over 150,000 Ukraine war refugees enter Poland",social_unrest,Polskie Radio,Poland,Eastern Europe,Europe,https://www.polskieradio.pl/395,20220228
Botswana faces influx of weapons of war,organized_crime,Mmegi,Botswana,South Africa,Africa,https://www.mmegi.bw/,20220228
"Lagos resettled community battles Army over land, soldiers attack residents",social_unrest,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220228
Mothers and fathers protest to support Sudan's anti-coup youth,social_unrest,Jordan Times,Jordan,Middle East,MENA,https://www.jordantimes.com/,20220228
Day five of the war Photographs from Russia’s invasion of Ukraine — negotiations take place as shelling continues,military_conflict,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220302
